Frame,vesicle_count,total_peptides_in_vesicles,avg_vesicle_size
2530,4,6900,1725.0
2531,4,6902,1725.5
2532,4,6932,1733.0
2533,5,6947,1389.4
2534,6,6969,1161.5
2535,6,7398,1233.0
2536,6,7370,1228.3
2537,4,6431,1607.8
2538,7,7015,1002.1
2539,6,6921,1153.5
2540,6,6914,1152.3
2541,6,6878,1146.3
2542,6,6956,1159.3
2543,5,6873,1374.6
2544,4,6558,1639.5
2545,3,6498,2166.0
2546,4,6575,1643.8
2547,3,6464,2154.7
2548,5,6858,1371.6
2549,5,6885,1377.0
2550,3,6450,2150.0
2551,4,6866,1716.5
2552,3,6489,2163.0
2553,4,6544,1636.0
2554,3,6489,2163.0
2555,5,6995,1399.0
2556,4,7000,1750.0
2557,4,7031,1757.8
2558,5,7078,1415.6
2559,4,7122,1780.5
2560,4,7069,1767.2
2561,4,7148,1787.0
2562,4,7187,1796.8
2563,4,7166,1791.5
2564,4,7120,1780.0
2565,4,7183,1795.8
2566,4,7123,1780.8
2567,4,7157,1789.2
2568,4,7158,1789.5
2569,3,6667,2222.3
2570,3,6663,2221.0
2571,4,7054,1763.5
2572,3,6782,2260.7
2573,4,6999,1749.8
2574,5,7013,1402.6
2575,4,6987,1746.8
2576,4,6945,1736.2
2577,4,6912,1728.0
2578,4,6972,1743.0
2579,4,6969,1742.2
2580,4,6876,1719.0
2581,4,6866,1716.5
2582,4,6933,1733.2
2583,4,6918,1729.5
2584,4,6860,1715.0
2585,4,6821,1705.2
2586,4,6929,1732.2
2587,4,6899,1724.8
2588,4,6901,1725.2
2589,4,6816,1704.0
2590,4,6750,1687.5
2591,4,6861,1715.2
2592,4,6852,1713.0
2593,4,6870,1717.5
2594,4,6789,1697.2
2595,4,6881,1720.2
2596,4,6851,1712.8
2597,4,6827,1706.8
2598,4,6825,1706.2
2599,4,6754,1688.5
2600,4,6807,1701.8
2601,4,6678,1669.5
2602,4,6648,1662.0
2603,4,6573,1643.2
2604,4,6624,1656.0
2605,4,6698,1674.5
2606,4,6771,1692.8
2607,4,6749,1687.2
2608,4,6714,1678.5
2609,4,6741,1685.2
2610,4,6806,1701.5
2611,4,6749,1687.2
2612,4,6816,1704.0
2613,4,6790,1697.5
2614,4,6905,1726.2
2615,4,6861,1715.2
2616,4,6862,1715.5
2617,4,6846,1711.5
2618,4,6791,1697.8
2619,4,6940,1735.0
2620,5,7318,1463.6
2621,5,7334,1466.8
2622,5,7324,1464.8
2623,4,6975,1743.8
2624,3,6647,2215.7
2625,5,7094,1418.8
2626,4,7059,1764.8
2627,6,7317,1219.5
2628,4,6954,1738.5
2629,3,6811,2270.3
2630,5,7206,1441.2
2631,5,7209,1441.8
2632,4,7198,1799.5
2633,5,7186,1437.2
2634,4,7017,1754.2
2635,4,6985,1746.2
2636,4,6926,1731.5
2637,4,6985,1746.2
2638,4,6984,1746.0
2639,4,7059,1764.8
2640,5,7325,1465.0
2641,4,7035,1758.8
2642,4,7016,1754.0
2643,4,7043,1760.8
2644,5,7068,1413.6
2645,7,7326,1046.6
2646,6,7330,1221.7
2647,5,7319,1463.8
2648,5,7333,1466.6
2649,5,7301,1460.2
2650,5,7274,1454.8
2651,5,7272,1454.4
2652,5,7280,1456.0
2653,5,7293,1458.6
2654,5,7311,1462.2
2655,5,7316,1463.2
2656,5,7319,1463.8
2657,5,7334,1466.8
2658,5,7338,1467.6
2659,4,6145,1536.2
2660,5,7308,1461.6
2661,5,7324,1464.8
2662,5,7342,1468.4
2663,5,7348,1469.6
2664,5,7357,1471.4
2665,5,7336,1467.2
2666,5,7289,1457.8
2667,5,7300,1460.0
2668,5,7313,1462.6
2669,5,7276,1455.2
2670,5,7261,1452.2
2671,5,7290,1458.0
2672,5,7300,1460.0
2673,5,7290,1458.0
2674,4,6162,1540.5
2675,5,7246,1449.2
2676,5,7275,1455.0
2677,5,7261,1452.2
2678,5,7265,1453.0
2679,5,7263,1452.6
2680,5,7258,1451.6
2681,5,7266,1453.2
2682,5,7294,1458.8
2683,5,7303,1460.6
2684,5,7292,1458.4
2685,5,7293,1458.6
2686,4,6196,1549.0
2687,4,6201,1550.2
2688,5,6238,1247.6
2689,4,6112,1528.0
2690,5,7138,1427.6
2691,6,7308,1218.0
2692,5,7181,1436.2
2693,5,7141,1428.2
2694,5,7153,1430.6
2695,4,6017,1504.2
2696,5,6073,1214.6
2697,5,6146,1229.2
2698,4,6064,1516.0
2699,4,5972,1493.0
2700,4,6199,1549.8
2701,4,6191,1547.8
2702,5,7213,1442.6
2703,5,7184,1436.8
2704,5,7264,1452.8
2705,4,6160,1540.0
2706,5,7204,1440.8
2707,5,7168,1433.6
2708,4,6658,1664.5
2709,5,7211,1442.2
2710,5,7225,1445.0
2711,5,7258,1451.6
2712,5,7265,1453.0
2713,5,7272,1454.4
2714,5,7281,1456.2
2715,5,7266,1453.2
2716,5,7259,1451.8
2717,5,7286,1457.2
2718,5,7272,1454.4
2719,5,7271,1454.2
2720,5,7282,1456.4
2721,5,7269,1453.8
2722,5,6504,1300.8
2723,6,7320,1220.0
2724,4,6400,1600.0
2725,5,6434,1286.8
2726,5,6471,1294.2
2727,6,7316,1219.3
2728,5,7260,1452.0
2729,5,7228,1445.6
2730,5,7213,1442.6
2731,5,7231,1446.2
2732,5,7253,1450.6
2733,4,6430,1607.5
2734,6,7200,1200.0
2735,5,6385,1277.0
2736,6,7207,1201.2
2737,7,7293,1041.9
2738,5,6692,1338.4
2739,6,6658,1109.7
2740,5,6614,1322.8
2741,5,6592,1318.4
2742,5,6589,1317.8
2743,6,7330,1221.7
2744,6,7325,1220.8
2745,5,6564,1312.8
2746,5,6679,1335.8
2747,5,6733,1346.6
2748,4,6557,1639.2
2749,5,6701,1340.2
2750,4,6433,1608.2
2751,5,6434,1286.8
2752,5,7093,1418.6
2753,4,6289,1572.2
2754,5,7229,1445.8
2755,4,7087,1771.8
2756,5,7230,1446.0
2757,5,7203,1440.6
2758,5,7173,1434.6
2759,5,7188,1437.6
2760,6,7294,1215.7
2761,6,7288,1214.7
2762,4,6395,1598.8
2763,6,7174,1195.7
2764,5,7104,1420.8
2765,6,7173,1195.5
2766,4,6269,1567.2
2767,5,7117,1423.4
2768,5,7075,1415.0
2769,6,7073,1178.8
2770,6,7146,1191.0
2771,5,7085,1417.0
2772,5,7107,1421.4
2773,6,7114,1185.7
2774,6,7090,1181.7
2775,5,6910,1382.0
2776,4,4957,1239.2
2777,6,7044,1174.0
2778,6,6970,1161.7
2779,4,6688,1672.0
2780,5,6725,1345.0
2781,5,6978,1395.6
2782,5,6979,1395.8
2783,5,7027,1405.4
2784,6,7154,1192.3
2785,6,7167,1194.5
2786,8,7372,921.5
2787,6,7264,1210.7
2788,6,7294,1215.7
2789,6,7291,1215.2
2790,6,7292,1215.3
2791,6,7264,1210.7
2792,6,7249,1208.2
2793,6,7227,1204.5
2794,6,7204,1200.7
2795,6,7259,1209.8
2796,5,7171,1434.2
2797,5,7061,1412.2
2798,5,7092,1418.4
2799,5,7062,1412.4
2800,4,6737,1684.2
2801,5,6833,1366.6
2802,5,6842,1368.4
2803,4,6754,1688.5
2804,4,6690,1672.5
2805,5,7040,1408.0
2806,4,6753,1688.2
2807,4,6843,1710.8
2808,5,6959,1391.8
2809,6,7305,1217.5
2810,5,7188,1437.6
2811,6,7325,1220.8
2812,6,7304,1217.3
2813,6,7272,1212.0
2814,5,6486,1297.2
2815,6,7308,1218.0
2816,6,7322,1220.3
2817,5,7071,1414.2
2818,6,7281,1213.5
2819,5,7153,1430.6
2820,5,7198,1439.6
2821,4,7052,1763.0
2822,5,7252,1450.4
2823,4,7077,1769.2
2824,4,7101,1775.2
2825,4,7024,1756.0
2826,5,7046,1409.2
2827,5,7090,1418.0
2828,4,6994,1748.5
2829,4,6864,1716.0
2830,6,7345,1224.2
2831,6,7347,1224.5
2832,4,6845,1711.2
2833,5,7300,1460.0
2834,5,7337,1467.4
2835,5,7344,1468.8
2836,5,7309,1461.8
2837,5,7315,1463.0
2838,5,7358,1471.6
2839,6,7380,1230.0
2840,6,7378,1229.7
2841,6,7390,1231.7
2842,6,7370,1228.3
2843,6,7376,1229.3
2844,6,7363,1227.2
2845,6,7421,1236.8
2846,6,7387,1231.2
2847,6,7375,1229.2
2848,6,7384,1230.7
2849,6,7367,1227.8
2850,6,7370,1228.3
2851,6,7365,1227.5
2852,6,7390,1231.7
2853,6,7402,1233.7
2854,6,7393,1232.2
2855,6,7395,1232.5
2856,7,7450,1064.3
2857,6,7403,1233.8
2858,5,7355,1471.0
2859,6,7392,1232.0
2860,6,7371,1228.5
2861,6,7399,1233.2
2862,6,7402,1233.7
2863,6,7372,1228.7
2864,6,7386,1231.0
2865,5,6867,1373.4
2866,6,7429,1238.2
2867,6,7398,1233.0
2868,6,7380,1230.0
2869,6,7364,1227.3
2870,6,7400,1233.3
2871,5,7209,1441.8
2872,5,7233,1446.6
2873,5,7272,1454.4
2874,5,7252,1450.4
2875,5,7268,1453.6
2876,5,7291,1458.2
2877,4,6943,1735.8
2878,5,7300,1460.0
2879,5,7303,1460.6
2880,5,7387,1477.4
2881,4,6978,1744.5
2882,5,7345,1469.0
2883,4,6880,1720.0
2884,4,6908,1727.0
2885,5,6957,1391.4
2886,4,6814,1703.5
2887,4,6746,1686.5
2888,5,7236,1447.2
2889,4,6712,1678.0
2890,4,6753,1688.2
2891,5,7010,1402.0
2892,6,7428,1238.0
2893,5,6950,1390.0
2894,5,6964,1392.8
2895,5,6982,1396.4
2896,5,6974,1394.8
2897,5,6961,1392.2
2898,5,7007,1401.4
2899,5,6983,1396.6
2900,5,6992,1398.4
2901,6,7451,1241.8
2902,5,7061,1412.2
2903,5,7010,1402.0
2904,5,7028,1405.6
2905,4,6892,1723.0
2906,5,6974,1394.8
2907,5,7019,1403.8
2908,5,7029,1405.8
2909,5,6979,1395.8
2910,5,7050,1410.0
2911,6,7075,1179.2
2912,5,7045,1409.0
2913,5,7066,1413.2
2914,6,7419,1236.5
2915,5,7294,1458.8
2916,6,7354,1225.7
2917,4,6657,1664.2
2918,6,7323,1220.5
2919,5,6650,1330.0
2920,6,6816,1136.0
2921,6,7345,1224.2
2922,5,6855,1371.0
2923,5,6951,1390.2
2924,7,7407,1058.1
2925,5,6941,1388.2
2926,4,7027,1756.8
2927,4,7064,1766.0
2928,4,7209,1802.2
2929,5,7275,1455.0
2930,6,7404,1234.0
2931,5,7253,1450.6
2932,6,7395,1232.5
2933,6,7383,1230.5
2934,5,7266,1453.2
2935,5,7296,1459.2
2936,5,7286,1457.2
2937,4,7173,1793.2
2938,5,7271,1454.2
2939,5,7193,1438.6
2940,6,7111,1185.2
2941,5,7124,1424.8
2942,5,7020,1404.0
2943,6,7234,1205.7
2944,5,7130,1426.0
2945,6,7255,1209.2
2946,6,7282,1213.7
2947,6,7230,1205.0
2948,5,7245,1449.0
2949,6,7228,1204.7
2950,5,7143,1428.6
2951,6,7392,1232.0
2952,5,7180,1436.0
2953,5,7213,1442.6
2954,6,7245,1207.5
2955,5,7160,1432.0
2956,5,7108,1421.6
2957,5,7114,1422.8
2958,6,7114,1185.7
2959,6,7347,1224.5
2960,7,7338,1048.3
2961,6,7108,1184.7
2962,7,7373,1053.3
2963,6,7276,1212.7
2964,5,7283,1456.6
2965,7,7374,1053.4
2966,6,7362,1227.0
2967,5,7074,1414.8
2968,6,7349,1224.8
2969,6,7360,1226.7
2970,6,7370,1228.3
2971,6,7370,1228.3
2972,7,7417,1059.6
2973,7,7404,1057.7
2974,7,7363,1051.9
2975,6,7325,1220.8
2976,6,7367,1227.8
2977,5,7332,1466.4
2978,5,7322,1464.4
2979,5,7323,1464.6
2980,5,7275,1455.0
2981,5,7306,1461.2
2982,5,7315,1463.0
2983,5,7344,1468.8
2984,6,7306,1217.7
2985,5,7244,1448.8
2986,5,7302,1460.4
2987,5,7310,1462.0
2988,5,7262,1452.4
2989,5,7281,1456.2
2990,6,7294,1215.7
2991,5,7249,1449.8
2992,6,7253,1208.8
2993,5,7196,1439.2
2994,6,7284,1214.0
2995,6,7307,1217.8
2996,6,7168,1194.7
2997,5,7209,1441.8
2998,5,7197,1439.4
2999,7,7348,1049.7
3000,6,6660,1110.0
3001,6,7284,1214.0
3002,6,6621,1103.5
3003,6,6507,1084.5
3004,6,7287,1214.5
3005,6,7309,1218.2
3006,6,7274,1212.3
3007,5,7252,1450.4
3008,5,7210,1442.0
3009,6,7243,1207.2
3010,6,7246,1207.7
3011,5,6415,1283.0
3012,5,6438,1287.6
3013,6,7281,1213.5
3014,4,6543,1635.8
3015,5,6532,1306.4
3016,5,6550,1310.0
3017,5,6558,1311.6
3018,5,6668,1333.6
3019,5,6687,1337.4
3020,5,6613,1322.6
3021,5,6555,1311.0
3022,5,6596,1319.2
3023,5,6632,1326.4
3024,5,6598,1319.6
3025,5,6578,1315.6
3026,5,6578,1315.6
3027,5,6585,1317.0
3028,5,6526,1305.2
3029,5,6461,1292.2
3030,6,7252,1208.7
3031,6,7263,1210.5
3032,6,7281,1213.5
3033,6,7304,1217.3
3034,6,7323,1220.5
3035,6,7293,1215.5
3036,6,7280,1213.3
3037,6,7267,1211.2
3038,7,7320,1045.7
3039,6,7279,1213.2
3040,6,7246,1207.7
3041,5,7203,1440.6
3042,5,7282,1456.4
3043,5,7325,1465.0
3044,5,7303,1460.6
3045,5,7321,1464.2
3046,5,7287,1457.4
3047,5,7300,1460.0
3048,5,7287,1457.4
3049,5,7245,1449.0
3050,5,7308,1461.6
3051,4,6532,1633.0
3052,5,6654,1330.8
3053,6,7264,1210.7
3054,5,7236,1447.2
3055,6,7255,1209.2
3056,7,7269,1038.4
3057,5,6602,1320.4
3058,5,7121,1424.2
3059,5,7098,1419.6
3060,4,6528,1632.0
3061,6,7108,1184.7
3062,6,7164,1194.0
3063,5,6737,1347.4
3064,5,6687,1337.4
3065,4,6689,1672.2
3066,4,6662,1665.5
3067,5,7241,1448.2
3068,5,7172,1434.4
3069,4,6695,1673.8
3070,4,6761,1690.2
3071,4,6767,1691.8
3072,4,6849,1712.2
3073,4,6758,1689.5
3074,4,6786,1696.5
3075,4,6656,1664.0
3076,4,6670,1667.5
3077,4,6806,1701.5
3078,4,6757,1689.2
3079,4,6784,1696.0
3080,4,6695,1673.8
3081,4,6733,1683.2
3082,5,6794,1358.8
3083,4,6646,1661.5
3084,4,6597,1649.2
3085,4,6605,1651.2
3086,5,6452,1290.4
3087,4,6528,1632.0
3088,4,6393,1598.2
3089,4,6274,1568.5
3090,5,6859,1371.8
3091,5,6838,1367.6
3092,5,6805,1361.0
3093,4,6194,1548.5
3094,5,6745,1349.0
3095,4,6102,1525.5
3096,4,6337,1584.2
3097,4,6496,1624.0
3098,4,6482,1620.5
3099,5,6587,1317.4
3100,4,6448,1612.0
3101,4,6326,1581.5
3102,4,6425,1606.2
3103,4,6443,1610.8
3104,4,6461,1615.2
3105,4,6525,1631.2
3106,4,6554,1638.5
3107,5,6622,1324.4
3108,4,6526,1631.5
3109,4,6525,1631.2
3110,3,6174,2058.0
3111,4,6637,1659.2
3112,4,6616,1654.0
3113,4,6711,1677.8
3114,4,6705,1676.2
3115,4,6787,1696.8
3116,3,6505,2168.3
3117,3,6380,2126.7
3118,3,6332,2110.7
3119,3,6332,2110.7
3120,3,6259,2086.3
3121,3,6295,2098.3
3122,5,6972,1394.4
3123,4,6780,1695.0
3124,4,6371,1592.8
3125,5,6713,1342.6
3126,6,7331,1221.8
3127,6,7332,1222.0
3128,6,7349,1224.8
3129,6,7339,1223.2
3130,5,7321,1464.2
3131,5,7337,1467.4
3132,4,6752,1688.0
3133,4,6707,1676.8
3134,4,6646,1661.5
3135,4,6697,1674.2
3136,4,6727,1681.8
3137,4,6596,1649.0
3138,4,6627,1656.8
3139,5,7405,1481.0
3140,6,7438,1239.7
3141,5,7415,1483.0
3142,5,7425,1485.0
3143,5,7398,1479.6
3144,5,7367,1473.4
3145,5,7348,1469.6
3146,5,7365,1473.0
3147,7,7383,1054.7
3148,7,7395,1056.4
3149,6,7358,1226.3
3150,7,7363,1051.9
3151,6,7355,1225.8
3152,7,7336,1048.0
3153,8,7445,930.6
3154,7,7056,1008.0
3155,10,7518,751.8
3156,8,7436,929.5
3157,8,7440,930.0
3158,7,7420,1060.0
3159,7,7465,1066.4
3160,7,7440,1062.9
3161,7,7400,1057.1
3162,7,7388,1055.4
3163,7,7396,1056.6
3164,7,7393,1056.1
3165,7,7413,1059.0
3166,7,7430,1061.4
3167,9,7433,825.9
3168,8,7407,925.9
3169,8,7391,923.9
3170,7,7368,1052.6
3171,7,7376,1053.7
3172,7,7334,1047.7
3173,7,7340,1048.6
3174,7,7327,1046.7
3175,7,7354,1050.6
3176,7,7353,1050.4
3177,7,7353,1050.4
3178,7,7382,1054.6
3179,7,7349,1049.9
3180,7,7329,1047.0
3181,7,7321,1045.9
3182,8,7351,918.9
3183,8,7360,920.0
3184,7,7288,1041.1
3185,8,7353,919.1
3186,8,7348,918.5
3187,7,7280,1040.0
3188,8,7360,920.0
3189,7,7301,1043.0
3190,7,7264,1037.7
3191,7,7315,1045.0
3192,7,7270,1038.6
3193,7,7275,1039.3
3194,7,7256,1036.6
3195,7,7266,1038.0
3196,7,7249,1035.6
3197,7,7256,1036.6
3198,8,7259,907.4
3199,8,7284,910.5
3200,8,7258,907.2
3201,8,7253,906.6
3202,8,7270,908.8
3203,7,7172,1024.6
3204,8,7261,907.6
3205,7,7194,1027.7
3206,8,7277,909.6
3207,7,7200,1028.6
3208,9,7418,824.2
3209,8,7355,919.4
3210,8,7336,917.0
3211,8,7357,919.6
3212,9,7378,819.8
3213,7,7241,1034.4
3214,7,7252,1036.0
3215,7,7254,1036.3
3216,7,7308,1044.0
3217,7,7282,1040.3
3218,7,7269,1038.4
3219,8,7274,909.2
3220,7,7278,1039.7
3221,7,7296,1042.3
3222,7,7284,1040.6
3223,7,7335,1047.9
3224,7,7343,1049.0
3225,7,7297,1042.4
3226,6,7104,1184.0
3227,6,7053,1175.5
3228,7,7268,1038.3
3229,8,7362,920.2
3230,7,7286,1040.9
3231,7,7355,1050.7
3232,7,7315,1045.0
3233,7,7265,1037.9
3234,7,7264,1037.7
3235,6,7062,1177.0
3236,7,7191,1027.3
3237,6,7048,1174.7
3238,7,7126,1018.0
3239,8,7327,915.9
3240,7,7224,1032.0
3241,6,7025,1170.8
3242,6,6999,1166.5
3243,7,7282,1040.3
3244,5,7016,1403.2
3245,7,7273,1039.0
3246,5,7073,1414.6
3247,5,7028,1405.6
3248,6,7308,1218.0
3249,6,7151,1191.8
3250,6,7287,1214.5
3251,5,7088,1417.6
3252,6,7257,1209.5
3253,5,7203,1440.6
3254,5,7227,1445.4
3255,5,7163,1432.6
3256,5,7245,1449.0
3257,5,7232,1446.4
3258,7,7259,1037.0
3259,5,7118,1423.6
3260,5,7158,1431.6
3261,5,7153,1430.6
3262,6,7238,1206.3
3263,5,7141,1428.2
3264,6,7251,1208.5
3265,6,7292,1215.3
3266,6,7268,1211.3
3267,7,7290,1041.4
3268,6,7218,1203.0
3269,6,7167,1194.5
3270,6,7190,1198.3
3271,5,6996,1399.2
3272,6,7062,1177.0
3273,6,7042,1173.7
3274,5,6779,1355.8
3275,4,6704,1676.0
3276,6,6920,1153.3
3277,6,6977,1162.8
3278,5,6757,1351.4
3279,6,7026,1171.0
3280,5,6821,1364.2
3281,5,6815,1363.0
3282,5,6835,1367.0
3283,5,6812,1362.4
3284,5,6739,1347.8
3285,5,6703,1340.6
3286,6,7084,1180.7
3287,7,7093,1013.3
3288,6,7005,1167.5
3289,6,7035,1172.5
3290,6,7011,1168.5
3291,7,7180,1025.7
3292,6,7077,1179.5
3293,6,7024,1170.7
3294,8,7364,920.5
3295,7,7250,1035.7
3296,6,7099,1183.2
3297,6,7010,1168.3
3298,6,6974,1162.3
3299,5,6881,1376.2
3300,5,6864,1372.8
3301,8,7438,929.8
3302,8,7431,928.9
3303,8,7412,926.5
3304,8,7450,931.2
3305,7,7275,1039.3
3306,8,7415,926.9
3307,8,7400,925.0
3308,7,7169,1024.1
3309,8,7231,903.9
3310,7,7268,1038.3
3311,8,7370,921.2
3312,8,7388,923.5
3313,8,7427,928.4
3314,7,7333,1047.6
3315,7,7336,1048.0
3316,8,7426,928.2
3317,8,7414,926.8
3318,8,7375,921.9
3319,7,7383,1054.7
3320,8,7417,927.1
3321,8,7446,930.8
3322,9,7435,826.1
3323,9,7461,829.0
3324,8,7473,934.1
3325,8,7405,925.6
3326,8,7419,927.4
3327,9,7458,828.7
3328,7,7230,1032.9
3329,7,7367,1052.4
3330,7,7374,1053.4
3331,6,7285,1214.2
3332,6,7275,1212.5
3333,8,7424,928.0
3334,6,7103,1183.8
3335,6,7081,1180.2
3336,5,6918,1383.6
3337,4,6768,1692.0
3338,5,6984,1396.8
3339,5,6809,1361.8
3340,4,6698,1674.5
3341,3,6483,2161.0
3342,5,6740,1348.0
3343,5,6898,1379.6
3344,5,7005,1401.0
3345,5,6989,1397.8
3346,5,6975,1395.0
3347,6,6845,1140.8
3348,6,7370,1228.3
3349,7,7421,1060.1
3350,4,6827,1706.8
3351,5,7077,1415.4
3352,6,7370,1228.3
3353,6,7387,1231.2
3354,4,6978,1744.5
3355,5,7337,1467.4
3356,6,7399,1233.2
3357,6,7359,1226.5
3358,6,7349,1224.8
3359,4,7004,1751.0
3360,5,7059,1411.8
3361,5,7320,1464.0
3362,4,7005,1751.2
3363,4,7051,1762.8
3364,5,7239,1447.8
3365,6,7289,1214.8
3366,7,7444,1063.4
3367,5,7320,1464.0
3368,7,7452,1064.6
3369,6,7430,1238.3
3370,5,7311,1462.2
3371,5,7339,1467.8
3372,5,7339,1467.8
3373,5,7383,1476.6
3374,5,7386,1477.2
3375,5,7413,1482.6
3376,5,7378,1475.6
3377,5,7367,1473.4
3378,4,6966,1741.5
3379,6,7420,1236.7
3380,6,7419,1236.5
3381,6,7425,1237.5
3382,5,7351,1470.2
3383,5,7304,1460.8
3384,5,7343,1468.6
3385,5,7346,1469.2
3386,6,7433,1238.8
3387,6,7412,1235.3
3388,6,7373,1228.8
3389,7,7420,1060.0
3390,7,7453,1064.7
3391,7,7456,1065.1
3392,7,7448,1064.0
3393,6,6906,1151.0
3394,7,7431,1061.6
3395,7,7434,1062.0
3396,7,7455,1065.0
3397,7,7477,1068.1
3398,7,7432,1061.7
3399,7,7460,1065.7
3400,6,7437,1239.5
3401,6,7439,1239.8
3402,5,7354,1470.8
3403,5,7390,1478.0
3404,5,7374,1474.8
3405,4,6774,1693.5
3406,6,7465,1244.2
3407,5,6840,1368.0
3408,7,7485,1069.3
3409,5,6712,1342.4
3410,5,6792,1358.4
3411,6,6804,1134.0
3412,6,7435,1239.2
3413,6,7442,1240.3
3414,6,7428,1238.0
3415,6,7258,1209.7
3416,4,6679,1669.8
3417,7,7467,1066.7
3418,6,7409,1234.8
3419,7,7451,1064.4
3420,4,6726,1681.5
3421,5,6906,1381.2
3422,6,6978,1163.0
3423,5,6865,1373.0
3424,5,6804,1360.8
3425,5,6808,1361.6
3426,4,6649,1662.2
3427,5,6844,1368.8
3428,4,7103,1775.8
3429,4,7032,1758.0
3430,5,7286,1457.2
3431,5,6989,1397.8
3432,4,6775,1693.8
3433,4,6808,1702.0
3434,4,6875,1718.8
3435,4,6868,1717.0
3436,5,6895,1379.0
3437,4,6874,1718.5
3438,6,7377,1229.5
3439,6,7319,1219.8
3440,5,7005,1401.0
3441,4,6947,1736.8
3442,5,6960,1392.0
3443,4,6994,1748.5
3444,6,7412,1235.3
3445,6,7470,1245.0
3446,4,6986,1746.5
3447,5,7432,1486.4
3448,4,6962,1740.5
3449,4,6968,1742.0
3450,5,7451,1490.2
3451,6,7468,1244.7
3452,4,7044,1761.0
3453,6,7458,1243.0
3454,5,7072,1414.4
3455,5,7142,1428.4
3456,5,7163,1432.6
3457,5,7153,1430.6
3458,4,6991,1747.8
3459,5,7038,1407.6
3460,5,7012,1402.4
3461,4,6931,1732.8
3462,4,6926,1731.5
3463,4,6935,1733.8
3464,4,6960,1740.0
3465,4,6946,1736.5
3466,4,6808,1702.0
3467,4,6819,1704.8
3468,5,7062,1412.4
3469,5,7060,1412.0
3470,5,7042,1408.4
3471,5,7359,1471.8
3472,6,7489,1248.2
3473,6,7455,1242.5
3474,6,7424,1237.3
3475,6,7451,1241.8
3476,5,7339,1467.8
3477,5,7341,1468.2
3478,5,7299,1459.8
3479,5,7290,1458.0
3480,5,7325,1465.0
3481,6,7459,1243.2
3482,6,7459,1243.2
3483,6,7456,1242.7
3484,5,7398,1479.6
3485,5,7378,1475.6
3486,5,7353,1470.6
3487,5,7318,1463.6
3488,6,7459,1243.2
3489,5,7280,1456.0
3490,5,7344,1468.8
3491,6,7469,1244.8
3492,5,7331,1466.2
3493,6,7431,1238.5
3494,6,7423,1237.2
3495,6,7412,1235.3
3496,5,7383,1476.6
3497,5,7408,1481.6
3498,5,7443,1488.6
3499,5,7377,1475.4
3500,5,7393,1478.6
3501,7,7470,1067.1
3502,6,7388,1231.3
3503,5,7316,1463.2
3504,6,7442,1240.3
3505,6,7449,1241.5
3506,5,7438,1487.6
3507,5,7409,1481.8
3508,6,7419,1236.5
3509,6,6829,1138.2
3510,7,7435,1062.1
3511,7,7443,1063.3
3512,7,7429,1061.3
3513,7,7455,1065.0
3514,6,7449,1241.5
3515,7,7482,1068.9
3516,7,7487,1069.6
3517,7,7501,1071.6
3518,6,6855,1142.5
3519,7,7490,1070.0
3520,5,6829,1365.8
3521,5,6749,1349.8
3522,4,6565,1641.2
3523,7,7485,1069.3
3524,6,7298,1216.3
3525,5,7175,1435.0
3526,6,7308,1218.0
3527,6,7303,1217.2
3528,6,7291,1215.2
3529,5,7105,1421.0
3530,5,6570,1314.0
3531,4,6955,1738.8
3532,5,6648,1329.6
3533,7,7513,1073.3
3534,6,7276,1212.7
3535,5,6703,1340.6
3536,5,6689,1337.8
3537,6,6872,1145.3
3538,7,7524,1074.9
3539,7,7506,1072.3
3540,6,6947,1157.8
3541,6,6979,1163.2
3542,6,6971,1161.8
3543,6,6998,1166.3
3544,5,6814,1362.8
3545,6,7388,1231.3
3546,6,7357,1226.2
3547,6,7329,1221.5
3548,7,7366,1052.3
3549,5,7041,1408.2
3550,5,6701,1340.2
3551,6,7285,1214.2
3552,6,7295,1215.8
3553,5,6840,1368.0
3554,5,6824,1364.8
3555,5,6739,1347.8
3556,5,6798,1359.6
3557,6,7254,1209.0
3558,6,7238,1206.3
3559,4,6466,1616.5
3560,4,6431,1607.8
3561,4,6431,1607.8
3562,5,6515,1303.0
3563,6,6824,1137.3
3564,6,6804,1134.0
3565,6,6817,1136.2
3566,5,6507,1301.4
3567,5,6524,1304.8
3568,4,6524,1631.0
3569,4,6474,1618.5
3570,5,6757,1351.4
3571,5,6123,1224.6
3572,6,6208,1034.7
3573,6,6171,1028.5
3574,7,6623,946.1
3575,7,6564,937.7
3576,6,6373,1062.2
3577,5,6275,1255.0
3578,5,6256,1251.2
3579,6,6561,1093.5
3580,5,6185,1237.0
3581,4,6181,1545.2
3582,5,6214,1242.8
3583,6,6661,1110.2
3584,4,6263,1565.8
3585,4,5802,1450.5
3586,5,6387,1277.4
3587,5,6315,1263.0
3588,5,6244,1248.8
3589,4,6282,1570.5
3590,4,6364,1591.0
3591,5,6448,1289.6
3592,5,6361,1272.2
3593,7,6809,972.7
3594,6,6789,1131.5
3595,4,6362,1590.5
3596,5,6424,1284.8
3597,5,6327,1265.4
3598,5,6736,1347.2
3599,6,6754,1125.7
3600,6,6749,1124.8
3601,7,7239,1034.1
3602,5,6759,1351.8
3603,6,7196,1199.3
3604,6,7184,1197.3
3605,7,7235,1033.6
3606,5,6919,1383.8
3607,6,7180,1196.7
