Frame,aggregate_count,total_peptides_in_aggregate,avg_aggregate_size
2614,5,6092,1218.4
2615,5,6098,1219.6
2616,5,6089,1217.8
2617,5,6097,1219.4
2618,5,6077,1215.4
2619,5,6103,1220.6
2620,4,6096,1524.0
2621,5,6114,1222.8
2622,5,6121,1224.2
2623,4,6126,1531.5
2624,4,6130,1532.5
2625,4,6125,1531.2
2626,4,6108,1527.0
2627,4,6114,1528.5
2628,4,6148,1537.0
2629,5,6156,1231.2
2630,4,6136,1534.0
2631,5,6143,1228.6
2632,5,6148,1229.6
2633,5,6136,1227.2
2634,5,6135,1227.0
2635,5,6137,1227.4
2636,4,6107,1526.8
2637,4,6122,1530.5
2638,5,6126,1225.2
2639,5,6125,1225.0
2640,5,6137,1227.4
2641,5,6163,1232.6
2642,4,6138,1534.5
2643,5,6145,1229.0
2644,5,6125,1225.0
2645,5,6114,1222.8
2646,5,6124,1224.8
2647,4,6126,1531.5
2648,4,6127,1531.8
2649,5,6123,1224.6
2650,5,6141,1228.2
2651,5,6147,1229.4
2652,5,6129,1225.8
2653,5,6130,1226.0
2654,5,6168,1233.6
2655,4,6163,1540.8
2656,5,6157,1231.4
2657,4,6175,1543.8
2658,4,6188,1547.0
2659,4,6188,1547.0
2660,4,6167,1541.8
2661,4,6202,1550.5
2662,5,6192,1238.4
2663,5,6177,1235.4
2664,5,6185,1237.0
2665,5,6187,1237.4
2666,5,6174,1234.8
2667,5,6203,1240.6
2668,4,6227,1556.8
2669,5,6185,1237.0
2670,5,6222,1244.4
2671,5,6209,1241.8
2672,5,6191,1238.2
2673,5,6200,1240.0
2674,5,6190,1238.0
2675,5,6195,1239.0
2676,5,6195,1239.0
2677,5,6204,1240.8
2678,5,6210,1242.0
2679,5,6233,1246.6
2680,5,6198,1239.6
2681,5,6192,1238.4
2682,5,6192,1238.4
2683,5,6222,1244.4
2684,5,6210,1242.0
2685,5,6226,1245.2
2686,5,6219,1243.8
2687,5,6249,1249.8
2688,5,6240,1248.0
2689,5,6201,1240.2
2690,5,6198,1239.6
2691,5,6216,1243.2
2692,5,6222,1244.4
2693,5,6174,1234.8
2694,5,6210,1242.0
2695,5,6215,1243.0
2696,5,6202,1240.4
2697,5,6210,1242.0
2698,5,6216,1243.2
2699,5,6222,1244.4
2700,5,6210,1242.0
2701,5,6216,1243.2
2702,5,6210,1242.0
2703,5,6186,1237.2
2704,5,6163,1232.6
2705,5,6193,1238.6
2706,5,6167,1233.4
2707,5,6183,1236.6
2708,5,6197,1239.4
2709,5,6174,1234.8
2710,5,6179,1235.8
2711,5,6167,1233.4
2712,4,6126,1531.5
2713,4,6147,1536.8
2714,4,6156,1539.0
2715,4,6178,1544.5
2716,4,6170,1542.5
2717,4,6164,1541.0
2718,4,6164,1541.0
2719,4,6174,1543.5
2720,4,6177,1544.2
2721,4,6171,1542.8
2722,4,6168,1542.0
2723,4,6171,1542.8
2724,4,6167,1541.8
2725,4,6143,1535.8
2726,5,6178,1235.6
2727,5,6204,1240.8
2728,4,6131,1532.8
2729,4,6164,1541.0
2730,5,6148,1229.6
2731,5,6156,1231.2
2732,5,6168,1233.6
2733,5,6180,1236.0
2734,5,6174,1234.8
2735,5,6162,1232.4
2736,5,6168,1233.6
2737,5,6162,1232.4
2738,5,6138,1227.6
2739,5,6168,1233.6
2740,5,6156,1231.2
2741,5,6174,1234.8
2742,5,6167,1233.4
2743,5,6186,1237.2
2744,5,6156,1231.2
2745,5,6153,1230.6
2746,5,6161,1232.2
2747,5,6173,1234.6
2748,5,6162,1232.4
2749,5,6167,1233.4
2750,5,6176,1235.2
2751,5,6186,1237.2
2752,5,6168,1233.6
2753,5,6186,1237.2
2754,5,6162,1232.4
2755,5,6154,1230.8
2756,5,6162,1232.4
2757,5,6167,1233.4
2758,5,6144,1228.8
2759,5,6137,1227.4
2760,5,6138,1227.6
2761,5,6153,1230.6
2762,5,6129,1225.8
2763,5,6137,1227.4
2764,5,6162,1232.4
2765,5,6136,1227.2
2766,5,6121,1224.2
2767,5,6155,1231.0
2768,5,6155,1231.0
2769,5,6132,1226.4
2770,5,6138,1227.6
2771,5,6150,1230.0
2772,5,6141,1228.2
2773,5,6162,1232.4
2774,5,6120,1224.0
2775,5,6132,1226.4
2776,5,6096,1219.2
2777,5,6107,1221.4
2778,5,6113,1222.6
2779,5,6114,1222.8
2780,5,6088,1217.6
2781,5,6076,1215.2
2782,5,6093,1218.6
2783,5,6094,1218.8
2784,5,6097,1219.4
2785,5,6078,1215.6
2786,5,6034,1206.8
2787,5,6057,1211.4
2788,5,6060,1212.0
2789,5,6049,1209.8
2790,5,6060,1212.0
2791,5,6050,1210.0
2792,5,6042,1208.4
2793,5,6030,1206.0
2794,5,6056,1211.2
2795,5,6071,1214.2
2796,5,6066,1213.2
2797,5,6042,1208.4
2798,5,6080,1216.0
2799,5,6089,1217.8
2800,5,6083,1216.6
2801,5,6091,1218.2
2802,5,6120,1224.0
2803,5,6113,1222.6
2804,5,6120,1224.0
2805,5,6104,1220.8
2806,5,6130,1226.0
2807,5,6128,1225.6
2808,5,6124,1224.8
2809,5,6120,1224.0
2810,5,6130,1226.0
2811,5,6141,1228.2
2812,5,6135,1227.0
2813,5,6133,1226.6
2814,5,6093,1218.6
2815,5,6122,1224.4
2816,5,6096,1219.2
2817,5,6064,1212.8
2818,6,6110,1018.3
2819,5,6088,1217.6
2820,7,6135,876.4
2821,6,6147,1024.5
2822,6,6149,1024.8
2823,7,6178,882.6
2824,6,6092,1015.3
2825,5,6140,1228.0
2826,5,6125,1225.0
2827,5,6128,1225.6
2828,5,6088,1217.6
2829,6,6140,1023.3
2830,6,6083,1013.8
2831,5,6092,1218.4
2832,5,6075,1215.0
2833,5,6026,1205.2
2834,5,6065,1213.0
2835,6,6073,1012.2
2836,5,6075,1215.0
2837,5,6032,1206.4
2838,5,6048,1209.6
2839,5,6040,1208.0
2840,5,6053,1210.6
2841,5,6077,1215.4
2842,5,6065,1213.0
2843,5,6093,1218.6
2844,5,6072,1214.4
2845,5,6107,1221.4
2846,5,6075,1215.0
2847,5,6052,1210.4
2848,5,6059,1211.8
2849,5,6043,1208.6
2850,5,6057,1211.4
2851,5,6074,1214.8
2852,5,6092,1218.4
2853,5,6061,1212.2
2854,5,6061,1212.2
2855,6,6101,1016.8
2856,6,6069,1011.5
2857,5,6070,1214.0
2858,5,6031,1206.2
2859,5,6057,1211.4
2860,5,6045,1209.0
2861,6,6101,1016.8
2862,5,6044,1208.8
2863,5,6052,1210.4
2864,5,6053,1210.6
2865,5,6049,1209.8
2866,5,6057,1211.4
2867,6,6126,1021.0
2868,5,6140,1228.0
2869,4,6082,1520.5
2870,4,6103,1525.8
2871,4,6087,1521.8
2872,4,6113,1528.2
2873,4,6070,1517.5
2874,5,6089,1217.8
2875,5,6071,1214.2
2876,5,6090,1218.0
2877,4,6071,1517.8
2878,4,6089,1522.2
2879,4,6094,1523.5
2880,4,6070,1517.5
2881,5,6139,1227.8
2882,5,6140,1228.0
2883,6,6146,1024.3
2884,5,6087,1217.4
2885,5,6066,1213.2
2886,6,6148,1024.7
2887,6,6080,1013.3
2888,6,6120,1020.0
2889,5,6071,1214.2
2890,5,6036,1207.2
2891,5,6073,1214.6
2892,5,6124,1224.8
2893,4,6140,1535.0
2894,4,6186,1546.5
2895,4,6153,1538.2
2896,5,6105,1221.0
2897,6,6140,1023.3
2898,6,6148,1024.7
2899,4,6125,1531.2
2900,6,6118,1019.7
2901,4,6137,1534.2
2902,6,6165,1027.5
2903,4,6191,1547.8
2904,3,6165,2055.0
2905,3,6153,2051.0
2906,6,6140,1023.3
2907,3,6155,2051.7
2908,4,6147,1536.8
2909,6,6160,1026.7
2910,4,6192,1548.0
2911,4,6197,1549.2
2912,5,6189,1237.8
2913,5,6124,1224.8
2914,5,6210,1242.0
2915,5,6174,1234.8
2916,5,6182,1236.4
2917,5,6139,1227.8
2918,5,6131,1226.2
2919,6,6166,1027.7
2920,6,6184,1030.7
2921,6,6198,1033.0
2922,6,6180,1030.0
2923,6,6175,1029.2
2924,5,6209,1241.8
2925,5,6152,1230.4
2926,5,6143,1228.6
2927,5,6179,1235.8
2928,5,6182,1236.4
2929,5,6184,1236.8
2930,5,6183,1236.6
2931,5,6181,1236.2
2932,5,6191,1238.2
2933,5,6193,1238.6
2934,5,6195,1239.0
2935,5,6216,1243.2
2936,5,6200,1240.0
2937,5,6237,1247.4
2938,5,6190,1238.0
2939,5,6196,1239.2
2940,5,6190,1238.0
2941,5,6161,1232.2
2942,5,6163,1232.6
2943,5,6190,1238.0
2944,5,6183,1236.6
2945,5,6168,1233.6
2946,5,6167,1233.4
2947,5,6216,1243.2
2948,5,6223,1244.6
2949,5,6210,1242.0
2950,5,6190,1238.0
2951,5,6182,1236.4
2952,6,6227,1037.8
2953,6,6218,1036.3
2954,6,6209,1034.8
2955,6,6200,1033.3
2956,6,6188,1031.3
2957,6,6229,1038.2
2958,6,6186,1031.0
2959,6,6180,1030.0
2960,6,6190,1031.7
2961,4,6186,1546.5
2962,3,6160,2053.3
2963,3,6177,2059.0
2964,3,6168,2056.0
2965,3,6172,2057.3
2966,3,6166,2055.3
2967,6,6155,1025.8
2968,6,6156,1026.0
2969,6,6162,1027.0
2970,6,6138,1023.0
2971,4,6148,1537.0
2972,6,6144,1024.0
2973,6,6146,1024.3
2974,6,6176,1029.3
2975,4,6166,1541.5
2976,4,6159,1539.8
2977,4,6149,1537.2
2978,4,6144,1536.0
2979,6,6161,1026.8
2980,6,6168,1028.0
2981,6,6179,1029.8
2982,6,6165,1027.5
2983,6,6144,1024.0
2984,6,6161,1026.8
2985,6,6172,1028.7
2986,6,6192,1032.0
2987,6,6162,1027.0
2988,6,6151,1025.2
2989,6,6162,1027.0
2990,6,6179,1029.8
2991,6,6168,1028.0
2992,6,6179,1029.8
2993,6,6160,1026.7
2994,6,6149,1024.8
2995,6,6156,1026.0
2996,6,6165,1027.5
2997,6,6156,1026.0
2998,6,6150,1025.0
2999,6,6167,1027.8
3000,6,6162,1027.0
3001,6,6180,1030.0
3002,6,6162,1027.0
3003,6,6161,1026.8
3004,6,6174,1029.0
3005,6,6173,1028.8
3006,6,6167,1027.8
3007,6,6155,1025.8
3008,6,6143,1023.8
3009,6,6174,1029.0
3010,6,6178,1029.7
3011,6,6185,1030.8
3012,6,6161,1026.8
3013,6,6209,1034.8
3014,6,6179,1029.8
3015,6,6191,1031.8
3016,6,6190,1031.7
3017,6,6203,1033.8
3018,6,6221,1036.8
3019,6,6215,1035.8
3020,6,6222,1037.0
3021,4,6180,1545.0
3022,6,6186,1031.0
3023,4,6174,1543.5
3024,6,6186,1031.0
3025,6,6177,1029.5
3026,4,6172,1543.0
3027,4,6174,1543.5
3028,4,6166,1541.5
3029,4,6148,1537.0
3030,6,6174,1029.0
3031,4,6184,1546.0
3032,4,6216,1554.0
3033,4,6222,1555.5
3034,4,6197,1549.2
3035,4,6191,1547.8
3036,6,6214,1035.7
3037,6,6227,1037.8
3038,4,6219,1554.8
3039,3,6236,2078.7
3040,4,6225,1556.2
3041,6,6234,1039.0
3042,4,6246,1561.5
3043,4,6235,1558.8
3044,4,6230,1557.5
3045,3,6258,2086.0
3046,4,6228,1557.0
3047,6,6225,1037.5
3048,4,6205,1551.2
3049,6,6174,1029.0
3050,6,6200,1033.3
3051,6,6213,1035.5
3052,4,6175,1543.8
3053,4,6174,1543.5
3054,6,6191,1031.8
3055,6,6198,1033.0
3056,6,6209,1034.8
3057,6,6216,1036.0
3058,6,6216,1036.0
3059,6,6227,1037.8
3060,6,6242,1040.3
3061,6,6237,1039.5
3062,4,6165,1541.2
3063,6,6202,1033.7
3064,6,6212,1035.3
3065,6,6198,1033.0
3066,6,6213,1035.5
3067,6,6222,1037.0
3068,6,6213,1035.5
3069,6,6234,1039.0
3070,6,6216,1036.0
3071,6,6262,1043.7
3072,6,6234,1039.0
3073,6,6245,1040.8
3074,6,6244,1040.7
3075,6,6253,1042.2
3076,6,6240,1040.0
3077,5,6204,1240.8
3078,6,6239,1039.8
3079,5,6202,1240.4
3080,5,6215,1243.0
3081,5,6199,1239.8
3082,5,6216,1243.2
3083,5,6234,1246.8
3084,4,6225,1556.2
3085,4,6228,1557.0
3086,4,6226,1556.5
3087,5,6268,1253.6
3088,5,6263,1252.6
3089,5,6281,1256.2
3090,5,6243,1248.6
3091,4,6165,1541.2
3092,4,6167,1541.8
3093,4,6168,1542.0
3094,4,6155,1538.8
3095,4,6213,1553.2
3096,4,6209,1552.2
3097,4,6137,1534.2
3098,4,6161,1540.2
3099,4,6134,1533.5
3100,5,6211,1242.2
3101,5,6210,1242.0
3102,5,6203,1240.6
3103,6,6232,1038.7
3104,5,6203,1240.6
3105,5,6189,1237.8
3106,5,6176,1235.2
3107,5,6197,1239.4
3108,5,6173,1234.6
3109,5,6190,1238.0
3110,5,6196,1239.2
3111,5,6173,1234.6
3112,6,6238,1039.7
3113,6,6237,1039.5
3114,6,6228,1038.0
3115,6,6244,1040.7
3116,6,6248,1041.3
3117,6,6236,1039.3
3118,6,6233,1038.8
3119,6,6230,1038.3
3120,6,6228,1038.0
3121,6,6260,1043.3
3122,6,6259,1043.2
3123,6,6238,1039.7
3124,6,6243,1040.5
3125,7,6224,889.1
3126,7,6228,889.7
3127,7,6230,890.0
3128,7,6191,884.4
3129,7,6207,886.7
3130,8,6242,780.2
3131,8,6250,781.2
3132,8,6261,782.6
3133,7,6214,887.7
3134,7,6244,892.0
3135,7,6229,889.9
3136,7,6211,887.3
3137,7,6197,885.3
3138,7,6199,885.6
3139,6,6170,1028.3
3140,7,6203,886.1
3141,7,6189,884.1
3142,6,6161,1026.8
3143,6,6137,1022.8
3144,6,6120,1020.0
3145,6,6110,1018.3
3146,7,6185,883.6
3147,8,6237,779.6
3148,8,6214,776.8
3149,8,6209,776.1
3150,8,6188,773.5
3151,7,6137,876.7
3152,7,6110,872.9
3153,7,6154,879.1
3154,7,6165,880.7
3155,8,6215,776.9
3156,7,6148,878.3
3157,7,6149,878.4
3158,7,6168,881.1
3159,6,6160,1026.7
3160,6,6179,1029.8
3161,6,6180,1030.0
3162,6,6151,1025.2
3163,6,6163,1027.2
3164,6,6140,1023.3
3165,6,6157,1026.2
3166,6,6133,1022.2
3167,6,6125,1020.8
3168,6,6110,1018.3
3169,7,6173,881.9
3170,8,6216,777.0
3171,6,6164,1027.3
3172,7,6216,888.0
3173,6,6145,1024.2
3174,6,6154,1025.7
3175,7,6195,885.0
3176,6,6179,1029.8
3177,6,6187,1031.2
3178,6,6185,1030.8
3179,6,6200,1033.3
3180,6,6188,1031.3
3181,6,6132,1022.0
3182,6,6141,1023.5
3183,6,6169,1028.2
3184,6,6192,1032.0
3185,6,6171,1028.5
3186,6,6172,1028.7
3187,6,6170,1028.3
3188,7,6203,886.1
3189,6,6156,1026.0
3190,5,6136,1227.2
3191,5,6158,1231.6
3192,5,6161,1232.2
3193,6,6205,1034.2
3194,6,6219,1036.5
3195,5,6213,1242.6
3196,5,6249,1249.8
3197,5,6242,1248.4
3198,5,6236,1247.2
3199,5,6205,1241.0
3200,6,6284,1047.3
3201,5,6232,1246.4
3202,5,6225,1245.0
3203,5,6231,1246.2
3204,5,6248,1249.6
3205,5,6251,1250.2
3206,5,6224,1244.8
3207,5,6252,1250.4
3208,5,6274,1254.8
3209,5,6245,1249.0
3210,5,6234,1246.8
3211,5,6224,1244.8
3212,5,6226,1245.2
3213,5,6226,1245.2
3214,5,6210,1242.0
3215,5,6217,1243.4
3216,5,6181,1236.2
3217,5,6201,1240.2
3218,5,6227,1245.4
3219,5,6222,1244.4
3220,4,6201,1550.2
3221,5,6244,1248.8
3222,5,6220,1244.0
3223,5,6242,1248.4
3224,5,6250,1250.0
3225,5,6246,1249.2
3226,5,6211,1242.2
3227,5,6233,1246.6
3228,6,6233,1038.8
3229,5,6211,1242.2
3230,5,6234,1246.8
3231,5,6242,1248.4
3232,5,6204,1240.8
3233,5,6217,1243.4
3234,5,6181,1236.2
3235,5,6183,1236.6
3236,5,6225,1245.0
3237,5,6218,1243.6
3238,5,6188,1237.6
3239,5,6247,1249.4
3240,5,6241,1248.2
3241,5,6259,1251.8
3242,5,6279,1255.8
3243,5,6272,1254.4
3244,5,6285,1257.0
3245,5,6283,1256.6
3246,5,6284,1256.8
3247,5,6274,1254.8
3248,5,6267,1253.4
3249,5,6265,1253.0
3250,5,6261,1252.2
3251,5,6240,1248.0
3252,5,6224,1244.8
3253,5,6250,1250.0
3254,5,6238,1247.6
3255,5,6232,1246.4
3256,5,6216,1243.2
3257,5,6228,1245.6
3258,5,6240,1248.0
3259,5,6200,1240.0
3260,5,6229,1245.8
3261,5,6225,1245.0
3262,5,6202,1240.4
3263,5,6226,1245.2
3264,5,6216,1243.2
3265,5,6224,1244.8
3266,5,6252,1250.4
3267,5,6253,1250.6
3268,5,6250,1250.0
3269,5,6251,1250.2
3270,5,6263,1252.6
3271,5,6243,1248.6
3272,5,6238,1247.6
3273,5,6233,1246.6
3274,5,6259,1251.8
3275,5,6238,1247.6
3276,5,6244,1248.8
3277,5,6210,1242.0
3278,5,6226,1245.2
3279,5,6217,1243.4
3280,5,6222,1244.4
3281,5,6211,1242.2
3282,5,6195,1239.0
3283,5,6187,1237.4
3284,6,6261,1043.5
3285,6,6265,1044.2
3286,6,6261,1043.5
3287,6,6271,1045.2
3288,6,6252,1042.0
3289,5,6208,1241.6
3290,5,6213,1242.6
3291,5,6230,1246.0
3292,5,6256,1251.2
3293,5,6258,1251.6
3294,5,6247,1249.4
3295,5,6230,1246.0
3296,5,6257,1251.4
3297,5,6222,1244.4
3298,5,6203,1240.6
3299,5,6227,1245.4
3300,5,6232,1246.4
3301,5,6272,1254.4
3302,5,6264,1252.8
3303,5,6258,1251.6
3304,5,6271,1254.2
3305,5,6254,1250.8
3306,5,6272,1254.4
3307,5,6261,1252.2
3308,5,6268,1253.6
3309,5,6257,1251.4
3310,5,6266,1253.2
3311,5,6265,1253.0
3312,5,6258,1251.6
3313,5,6270,1254.0
3314,5,6269,1253.8
3315,5,6258,1251.6
3316,5,6268,1253.6
3317,4,6209,1552.2
3318,5,6249,1249.8
3319,5,6282,1256.4
3320,4,6208,1552.0
3321,4,6228,1557.0
3322,4,6250,1562.5
3323,4,6227,1556.8
3324,4,6244,1561.0
3325,4,6247,1561.8
3326,4,6236,1559.0
3327,4,6254,1563.5
3328,4,6243,1560.8
3329,4,6230,1557.5
3330,4,6226,1556.5
3331,4,6201,1550.2
3332,5,6228,1245.6
3333,5,6202,1240.4
3334,5,6260,1252.0
3335,5,6214,1242.8
3336,5,6221,1244.2
3337,5,6231,1246.2
3338,6,6244,1040.7
3339,5,6183,1236.6
3340,6,6207,1034.5
3341,6,6206,1034.3
3342,6,6206,1034.3
3343,6,6220,1036.7
3344,6,6211,1035.2
3345,6,6255,1042.5
3346,6,6255,1042.5
3347,6,6246,1041.0
3348,6,6208,1034.7
3349,6,6195,1032.5
3350,6,6196,1032.7
3351,6,6238,1039.7
3352,6,6209,1034.8
3353,6,6261,1043.5
3354,6,6284,1047.3
3355,6,6300,1050.0
3356,6,6312,1052.0
3357,6,6280,1046.7
3358,6,6276,1046.0
3359,6,6291,1048.5
3360,6,6273,1045.5
3361,6,6255,1042.5
3362,6,6261,1043.5
3363,6,6253,1042.2
3364,6,6248,1041.3
3365,6,6225,1037.5
3366,6,6241,1040.2
3367,6,6243,1040.5
3368,6,6221,1036.8
3369,6,6240,1040.0
3370,6,6220,1036.7
3371,6,6232,1038.7
3372,6,6228,1038.0
3373,6,6220,1036.7
3374,6,6246,1041.0
3375,6,6233,1038.8
3376,6,6216,1036.0
3377,6,6231,1038.5
3378,6,6239,1039.8
3379,6,6247,1041.2
3380,6,6266,1044.3
3381,6,6247,1041.2
3382,5,6174,1234.8
3383,6,6255,1042.5
3384,5,6205,1241.0
3385,5,6237,1247.4
3386,6,6228,1038.0
3387,6,6246,1041.0
3388,6,6245,1040.8
3389,6,6270,1045.0
3390,6,6254,1042.3
3391,6,6266,1044.3
3392,5,6250,1250.0
3393,5,6254,1250.8
3394,5,6233,1246.6
3395,4,6202,1550.5
3396,5,6224,1244.8
3397,5,6225,1245.0
3398,5,6279,1255.8
3399,5,6272,1254.4
3400,5,6291,1258.2
3401,5,6280,1256.0
3402,5,6278,1255.6
3403,5,6275,1255.0
3404,5,6242,1248.4
3405,5,6287,1257.4
3406,5,6250,1250.0
3407,5,6287,1257.4
3408,5,6274,1254.8
3409,5,6282,1256.4
3410,5,6286,1257.2
3411,5,6261,1252.2
3412,5,6257,1251.4
3413,5,6249,1249.8
3414,5,6239,1247.8
3415,5,6252,1250.4
3416,5,6264,1252.8
3417,5,6274,1254.8
3418,5,6294,1258.8
3419,5,6286,1257.2
3420,5,6306,1261.2
3421,5,6286,1257.2
3422,5,6288,1257.6
3423,5,6274,1254.8
3424,5,6277,1255.4
3425,5,6266,1253.2
3426,5,6280,1256.0
3427,5,6301,1260.2
3428,5,6305,1261.0
3429,5,6299,1259.8
3430,5,6300,1260.0
3431,5,6294,1258.8
3432,5,6273,1254.6
3433,5,6292,1258.4
3434,5,6281,1256.2
3435,5,6246,1249.2
3436,5,6265,1253.0
3437,5,6280,1256.0
3438,5,6278,1255.6
3439,5,6298,1259.6
3440,5,6311,1262.2
3441,5,6274,1254.8
3442,5,6294,1258.8
3443,5,6287,1257.4
3444,5,6288,1257.6
3445,5,6279,1255.8
3446,5,6294,1258.8
3447,5,6274,1254.8
3448,5,6275,1255.0
3449,5,6296,1259.2
3450,5,6279,1255.8
3451,5,6276,1255.2
3452,5,6262,1252.4
3453,5,6276,1255.2
3454,5,6282,1256.4
3455,5,6264,1252.8
3456,5,6282,1256.4
3457,5,6267,1253.4
3458,5,6257,1251.4
3459,5,6258,1251.6
3460,5,6258,1251.6
3461,5,6268,1253.6
3462,5,6260,1252.0
3463,5,6274,1254.8
3464,5,6254,1250.8
3465,5,6251,1250.2
3466,5,6254,1250.8
3467,5,6238,1247.6
3468,5,6244,1248.8
3469,5,6258,1251.6
3470,5,6221,1244.2
3471,5,6234,1246.8
3472,5,6248,1249.6
3473,6,6289,1048.2
3474,5,6228,1245.6
3475,5,6274,1254.8
3476,5,6246,1249.2
3477,5,6245,1249.0
3478,5,6269,1253.8
3479,5,6238,1247.6
3480,5,6277,1255.4
3481,5,6269,1253.8
3482,5,6268,1253.6
3483,5,6264,1252.8
3484,5,6271,1254.2
3485,5,6249,1249.8
3486,5,6261,1252.2
3487,5,6264,1252.8
3488,5,6272,1254.4
3489,5,6276,1255.2
3490,5,6280,1256.0
3491,5,6267,1253.4
3492,5,6261,1252.2
3493,5,6242,1248.4
3494,5,6258,1251.6
3495,5,6251,1250.2
3496,5,6249,1249.8
3497,5,6278,1255.6
3498,5,6283,1256.6
3499,5,6265,1253.0
3500,5,6278,1255.6
3501,5,6278,1255.6
3502,5,6274,1254.8
3503,5,6274,1254.8
3504,5,6249,1249.8
3505,5,6245,1249.0
3506,6,6246,1041.0
3507,6,6283,1047.2
3508,6,6283,1047.2
3509,6,6281,1046.8
3510,6,6280,1046.7
3511,6,6287,1047.8
3512,6,6289,1048.2
3513,6,6290,1048.3
3514,6,6288,1048.0
3515,6,6306,1051.0
3516,6,6287,1047.8
3517,6,6294,1049.0
3518,6,6293,1048.8
3519,6,6296,1049.3
3520,6,6315,1052.5
3521,6,6338,1056.3
3522,6,6309,1051.5
3523,6,6326,1054.3
3524,6,6295,1049.2
3525,6,6288,1048.0
3526,6,6328,1054.7
3527,6,6322,1053.7
3528,6,6334,1055.7
3529,6,6293,1048.8
3530,6,6308,1051.3
3531,6,6289,1048.2
3532,6,6278,1046.3
3533,6,6276,1046.0
3534,6,6293,1048.8
3535,6,6298,1049.7
3536,6,6275,1045.8
3537,6,6268,1044.7
3538,7,6323,903.3
3539,7,6342,906.0
3540,6,6296,1049.3
3541,7,6341,905.9
3542,6,6310,1051.7
3543,6,6321,1053.5
3544,7,6366,909.4
3545,7,6353,907.6
3546,7,6373,910.4
3547,7,6347,906.7
3548,7,6362,908.9
3549,7,6356,908.0
3550,7,6388,912.6
3551,7,6384,912.0
3552,7,6386,912.3
3553,7,6393,913.3
3554,7,6390,912.9
3555,7,6387,912.4
3556,6,6333,1055.5
3557,7,6396,913.7
3558,7,6392,913.1
3559,7,6416,916.6
3560,7,6398,914.0
3561,7,6395,913.6
3562,7,6395,913.6
3563,7,6408,915.4
3564,7,6408,915.4
3565,7,6399,914.1
3566,7,6423,917.6
3567,7,6423,917.6
3568,7,6421,917.3
3569,7,6437,919.6
3570,7,6440,920.0
3571,7,6423,917.6
3572,7,6415,916.4
3573,7,6367,909.6
3574,7,6361,908.7
3575,7,6414,916.3
3576,7,6439,919.9
3577,7,6444,920.6
3578,7,6450,921.4
3579,7,6442,920.3
3580,7,6444,920.6
3581,7,6426,918.0
3582,7,6427,918.1
3583,7,6449,921.3
3584,7,6451,921.6
3585,7,6454,922.0
3586,7,6487,926.7
3587,7,6485,926.4
3588,7,6437,919.6
3589,7,6439,919.9
3590,7,6453,921.9
3591,6,6416,1069.3
3592,6,6405,1067.5
3593,7,6464,923.4
3594,7,6416,916.6
3595,6,6398,1066.3
3596,6,6404,1067.3
3597,7,6480,925.7
3598,7,6473,924.7
3599,6,6447,1074.5
3600,6,6427,1071.2
3601,6,6419,1069.8
3602,6,6447,1074.5
3603,6,6448,1074.7
3604,6,6432,1072.0
3605,6,6408,1068.0
3606,6,6415,1069.2
3607,6,6421,1070.2
3608,6,6441,1073.5
3609,6,6435,1072.5
3610,6,6432,1072.0
3611,6,6424,1070.7
3612,6,6426,1071.0
3613,6,6446,1074.3
3614,6,6439,1073.2
3615,6,6397,1066.2
3616,7,6441,920.1
3617,7,6459,922.7
3618,7,6446,920.9
3619,7,6448,921.1
3620,7,6428,918.3
3621,7,6462,923.1
3622,7,6446,920.9
3623,7,6446,920.9
3624,7,6458,922.6
3625,7,6463,923.3
3626,7,6473,924.7
3627,7,6434,919.1
3628,7,6443,920.4
3629,7,6465,923.6
3630,7,6446,920.9
3631,7,6448,921.1
3632,7,6447,921.0
3633,7,6464,923.4
3634,7,6462,923.1
3635,7,6457,922.4
3636,7,6458,922.6
3637,7,6460,922.9
3638,7,6478,925.4
3639,7,6485,926.4
3640,7,6480,925.7
3641,7,6473,924.7
3642,7,6467,923.9
3643,7,6475,925.0
3644,7,6464,923.4
3645,7,6466,923.7
3646,7,6443,920.4
3647,7,6432,918.9
3648,7,6471,924.4
3649,7,6438,919.7
3650,8,6445,805.6
3651,7,6457,922.4
3652,7,6459,922.7
3653,7,6464,923.4
3654,7,6468,924.0
3655,7,6510,930.0
3656,7,6491,927.3
3657,7,6469,924.1
3658,7,6465,923.6
3659,7,6440,920.0
3660,8,6476,809.5
3661,8,6478,809.8
3662,9,6503,722.6
3663,9,6512,723.6
3664,9,6503,722.6
3665,9,6508,723.1
3666,9,6506,722.9
3667,8,6451,806.4
3668,7,6453,921.9
3669,8,6468,808.5
3670,7,6473,924.7
3671,7,6491,927.3
3672,7,6446,920.9
3673,7,6394,913.4
3674,7,6389,912.7
3675,8,6434,804.2
3676,8,6408,801.0
3677,8,6417,802.1
3678,7,6401,914.4
3679,7,6420,917.1
3680,7,6415,916.4
3681,7,6393,913.3
3682,7,6413,916.1
3683,8,6442,805.2
3684,8,6438,804.8
3685,7,6437,919.6
3686,7,6444,920.6
3687,7,6432,918.9
3688,7,6397,913.9
3689,7,6449,921.3
3690,7,6415,916.4
3691,7,6414,916.3
3692,8,6448,806.0
3693,7,6393,913.3
3694,7,6421,917.3
3695,7,6454,922.0
3696,7,6452,921.7
3697,7,6451,921.6
3698,7,6443,920.4
3699,8,6482,810.2
3700,7,6437,919.6
