Frame,vesicle_count,total_peptides_in_vesicles,avg_vesicle_size
3017,40,3245,81.1
3018,31,2914,94.0
3019,30,2781,92.7
3020,35,2859,81.7
3021,30,2686,89.5
3022,36,3050,84.7
3023,37,3409,92.1
3024,36,3472,96.4
3025,29,2340,80.7
3026,32,3033,94.8
3027,32,2924,91.4
3028,34,3024,88.9
3029,34,2669,78.5
3030,40,3125,78.1
3031,41,3131,76.4
3032,42,3473,82.7
3033,43,3422,79.6
3034,42,3183,75.8
3035,39,2958,75.8
3036,39,2883,73.9
3037,35,2684,76.7
3038,42,3556,84.7
3039,39,3239,83.1
3040,37,3072,83.0
3041,40,3479,87.0
3042,33,3623,109.8
3043,37,3608,97.5
3044,45,3625,80.6
3045,36,2986,82.9
3046,33,2713,82.2
3047,45,3657,81.3
3048,43,3587,83.4
3049,44,3473,78.9
3050,41,3230,78.8
3051,45,3475,77.2
3052,45,3574,79.4
3053,45,3893,86.5
3054,41,3138,76.5
3055,50,3613,72.3
3056,35,2887,82.5
3057,42,3637,86.6
3058,40,2991,74.8
3059,45,3524,78.3
3060,39,3019,77.4
3061,44,3807,86.5
3062,36,2792,77.6
3063,39,3357,86.1
3064,41,3332,81.3
3065,38,3326,87.5
3066,34,2872,84.5
3067,32,2953,92.3
3068,39,3299,84.6
3069,36,3082,85.6
3070,36,2957,82.1
3071,31,3599,116.1
3072,26,2835,109.0
3073,32,3267,102.1
3074,36,3250,90.3
3075,33,3197,96.9
3076,33,2737,82.9
3077,36,2900,80.6
3078,31,3093,99.8
3079,41,3293,80.3
3080,36,3266,90.7
3081,40,3032,75.8
3082,33,2838,86.0
3083,36,3246,90.2
3084,34,3222,94.8
3085,35,3389,96.8
3086,35,3741,106.9
3087,26,2273,87.4
3088,29,2777,95.8
3089,37,3453,93.3
3090,32,3417,106.8
3091,43,3619,84.2
3092,41,3630,88.5
3093,40,3805,95.1
3094,39,3545,90.9
3095,38,3263,85.9
3096,35,3593,102.7
3097,36,3491,97.0
3098,38,3448,90.7
3099,40,3558,89.0
3100,44,3694,84.0
3101,41,3518,85.8
3102,45,3797,84.4
3103,43,3393,78.9
3104,37,3036,82.1
3105,38,3262,85.8
3106,35,3245,92.7
3107,46,3578,77.8
3108,36,2991,83.1
3109,39,3283,84.2
3110,36,2827,78.5
3111,41,3459,84.4
3112,38,2775,73.0
3113,37,2782,75.2
3114,42,3507,83.5
3115,43,3740,87.0
3116,40,3496,87.4
3117,35,3327,95.1
3118,34,3529,103.8
3119,38,3537,93.1
3120,42,2929,69.7
3121,44,3236,73.5
3122,43,2945,68.5
3123,38,2845,74.9
3124,39,3109,79.7
3125,33,3048,92.4
3126,40,3546,88.6
3127,40,3569,89.2
3128,36,2801,77.8
3129,38,3774,99.3
3130,41,4174,101.8
3131,36,3187,88.5
3132,40,3568,89.2
3133,41,3224,78.6
3134,39,3408,87.4
3135,41,3450,84.1
3136,38,3264,85.9
3137,34,3452,101.5
3138,37,3095,83.6
3139,41,3794,92.5
3140,39,3373,86.5
3141,39,3675,94.2
3142,34,3636,106.9
3143,32,2826,88.3
3144,40,3494,87.4
3145,40,3579,89.5
3146,40,3625,90.6
3147,39,3213,82.4
3148,43,3555,82.7
3149,38,3060,80.5
3150,45,3060,68.0
3151,36,2841,78.9
3152,35,2563,73.2
3153,32,2509,78.4
3154,32,2773,86.7
3155,36,2827,78.5
3156,31,2920,94.2
3157,34,2993,88.0
3158,36,3089,85.8
3159,36,2671,74.2
3160,35,2862,81.8
3161,31,2724,87.9
3162,32,2672,83.5
3163,31,2620,84.5
3164,34,3178,93.5
3165,34,3206,94.3
3166,35,3280,93.7
3167,35,3293,94.1
3168,33,2906,88.1
3169,33,2963,89.8
3170,31,2990,96.5
3171,32,2882,90.1
3172,34,2811,82.7
3173,40,3119,78.0
3174,25,2182,87.3
3175,32,2305,72.0
3176,28,1968,70.3
3177,36,2860,79.4
3178,35,2927,83.6
3179,34,2447,72.0
3180,36,2687,74.6
3181,38,3043,80.1
3182,41,3282,80.0
3183,40,3385,84.6
3184,36,3014,83.7
3185,32,2585,80.8
3186,39,2531,64.9
3187,45,3198,71.1
3188,44,3981,90.5
3189,35,2292,65.5
3190,37,2779,75.1
3191,42,3544,84.4
3192,43,3673,85.4
3193,34,3432,100.9
3194,38,2655,69.9
3195,40,3764,94.1
3196,37,2466,66.6
3197,36,3251,90.3
3198,42,3218,76.6
3199,40,3152,78.8
3200,38,3148,82.8
3201,43,3473,80.8
3202,44,3612,82.1
3203,40,2862,71.6
3204,47,3495,74.4
3205,44,3399,77.2
3206,44,3422,77.8
3207,45,3587,79.7
3208,44,3523,80.1
3209,46,3810,82.8
3210,31,2232,72.0
3211,40,3305,82.6
3212,41,3803,92.8
3213,41,3577,87.2
3214,40,3462,86.6
3215,45,3594,79.9
3216,34,2690,79.1
3217,37,3107,84.0
3218,37,3468,93.7
3219,36,3392,94.2
3220,41,3213,78.4
3221,38,3069,80.8
3222,38,2973,78.2
3223,43,3414,79.4
3224,46,3544,77.0
3225,40,3219,80.5
3226,39,3157,80.9
3227,39,3114,79.8
3228,35,3244,92.7
3229,37,3246,87.7
3230,31,3389,109.3
3231,42,3365,80.1
3232,40,3420,85.5
3233,46,3648,79.3
3234,44,3388,77.0
3235,40,3594,89.8
3236,42,3360,80.0
3237,30,2459,82.0
3238,41,3074,75.0
3239,39,2528,64.8
3240,37,2828,76.4
3241,41,3013,73.5
3242,42,3904,93.0
3243,46,3987,86.7
3244,44,3528,80.2
3245,35,2647,75.6
3246,50,3894,77.9
3247,37,3102,83.8
3248,31,2696,87.0
3249,35,2769,79.1
3250,39,3382,86.7
3251,40,3440,86.0
3252,38,3095,81.4
3253,32,2290,71.6
3254,39,3073,78.8
3255,41,3244,79.1
3256,41,2911,71.0
3257,34,3016,88.7
3258,37,3054,82.5
3259,39,3248,83.3
3260,39,3257,83.5
3261,38,3319,87.3
3262,40,3452,86.3
3263,37,2880,77.8
3264,36,3172,88.1
3265,38,3189,83.9
3266,39,3367,86.3
3267,37,3154,85.2
3268,40,3204,80.1
3269,42,3441,81.9
3270,37,2878,77.8
3271,33,2807,85.1
3272,33,2562,77.6
3273,34,3016,88.7
3274,38,3121,82.1
3275,40,3163,79.1
3276,36,2491,69.2
3277,37,2987,80.7
3278,39,2817,72.2
3279,36,3236,89.9
3280,41,3586,87.5
3281,48,3782,78.8
3282,33,2644,80.1
3283,38,3213,84.6
3284,38,3415,89.9
3285,38,3049,80.2
3286,43,3519,81.8
3287,34,2818,82.9
3288,32,2667,83.3
3289,40,3179,79.5
3290,33,2819,85.4
3291,36,2646,73.5
3292,37,3307,89.4
3293,32,2587,80.8
3294,30,2090,69.7
3295,39,2833,72.6
3296,40,2938,73.4
3297,33,2618,79.3
3298,39,2872,73.6
3299,38,3021,79.5
3300,45,3191,70.9
3301,40,3102,77.6
3302,40,3067,76.7
3303,39,3199,82.0
3304,48,3825,79.7
3305,40,3230,80.8
3306,34,2561,75.3
3307,37,2756,74.5
3308,36,2835,78.8
3309,29,2721,93.8
3310,36,2895,80.4
3311,37,2804,75.8
3312,31,2396,77.3
3313,35,2851,81.5
3314,41,3110,75.9
3315,42,3555,84.6
3316,41,2799,68.3
3317,43,3472,80.7
3318,39,2616,67.1
3319,39,2926,75.0
3320,41,3180,77.6
3321,35,2904,83.0
3322,30,2364,78.8
3323,33,2839,86.0
3324,32,2656,83.0
3325,37,2974,80.4
3326,33,2710,82.1
3327,40,3047,76.2
3328,33,2847,86.3
3329,42,3510,83.6
3330,38,3036,79.9
3331,40,3652,91.3
3332,41,3073,75.0
3333,33,2493,75.5
3334,34,2565,75.4
3335,38,3036,79.9
3336,32,2347,73.3
3337,40,2767,69.2
3338,44,2867,65.2
3339,47,3458,73.6
3340,42,3307,78.7
3341,44,3556,80.8
3342,36,3146,87.4
3343,49,4079,83.2
3344,43,3764,87.5
3345,37,3600,97.3
3346,45,3874,86.1
3347,46,3488,75.8
3348,37,2433,65.8
3349,42,3516,83.7
3350,44,3400,77.3
3351,49,3990,81.4
3352,46,4114,89.4
3353,47,3734,79.4
3354,42,3142,74.8
3355,40,2839,71.0
3356,40,3072,76.8
3357,43,3076,71.5
3358,46,3328,72.3
3359,40,3224,80.6
3360,44,3459,78.6
3361,49,3929,80.2
3362,39,3043,78.0
3363,43,3540,82.3
3364,39,2782,71.3
3365,46,3383,73.5
3366,39,3299,84.6
3367,42,3537,84.2
3368,40,2957,73.9
3369,41,3020,73.7
3370,45,3522,78.3
3371,33,2816,85.3
3372,38,2873,75.6
3373,38,3246,85.4
3374,30,2602,86.7
3375,37,3360,90.8
3376,39,3084,79.1
3377,39,3123,80.1
3378,43,3534,82.2
3379,38,3516,92.5
3380,43,3248,75.5
3381,47,3543,75.4
3382,37,3136,84.8
3383,36,2932,81.4
3384,34,2811,82.7
3385,45,3650,81.1
3386,38,2776,73.1
3387,33,2783,84.3
3388,31,2626,84.7
3389,41,3360,82.0
3390,43,3372,78.4
3391,37,2744,74.2
3392,40,2887,72.2
3393,36,2796,77.7
3394,36,3142,87.3
3395,37,3036,82.1
3396,37,3221,87.1
3397,34,2636,77.5
3398,38,3120,82.1
3399,39,3100,79.5
3400,31,2367,76.4
3401,37,2713,73.3
3402,35,2352,67.2
3403,38,2762,72.7
3404,40,3323,83.1
3405,41,3286,80.1
3406,45,3553,79.0
3407,38,3171,83.4
3408,39,3065,78.6
3409,43,3453,80.3
3410,37,3000,81.1
3411,37,3115,84.2
3412,43,3092,71.9
3413,43,3325,77.3
3414,40,3325,83.1
3415,45,3226,71.7
3416,41,3609,88.0
3417,38,3236,85.2
3418,39,3350,85.9
3419,42,2924,69.6
3420,42,3200,76.2
3421,38,2578,67.8
3422,37,3130,84.6
3423,38,2982,78.5
3424,45,3508,78.0
3425,35,3031,86.6
3426,38,3217,84.7
3427,33,2818,85.4
3428,41,3294,80.3
3429,36,2501,69.5
3430,41,2870,70.0
3431,40,2880,72.0
3432,35,2615,74.7
3433,35,2650,75.7
3434,37,2624,70.9
3435,39,2808,72.0
3436,40,2770,69.2
3437,44,2906,66.0
3438,36,2502,69.5
3439,44,3284,74.6
3440,39,2772,71.1
3441,49,3289,67.1
3442,36,2707,75.2
3443,40,3170,79.2
3444,35,2750,78.6
3445,35,2648,75.7
3446,39,2757,70.7
3447,37,2520,68.1
3448,31,2066,66.6
3449,37,2468,66.7
3450,42,2909,69.3
3451,38,2786,73.3
3452,40,2903,72.6
3453,41,3186,77.7
3454,38,2516,66.2
3455,43,3148,73.2
3456,35,2943,84.1
3457,45,3675,81.7
3458,45,3238,72.0
3459,45,3128,69.5
3460,35,2375,67.9
3461,37,2935,79.3
3462,41,3474,84.7
3463,43,3331,77.5
3464,42,3397,80.9
3465,41,3018,73.6
3466,39,2890,74.1
3467,37,2807,75.9
3468,37,2930,79.2
3469,38,3155,83.0
3470,49,3368,68.7
3471,43,3578,83.2
3472,39,3250,83.3
3473,41,3357,81.9
3474,30,2352,78.4
3475,35,2439,69.7
3476,40,3157,78.9
3477,39,2921,74.9
3478,43,3165,73.6
3479,39,3024,77.5
3480,34,2622,77.1
3481,39,2761,70.8
3482,38,3182,83.7
3483,40,2906,72.6
3484,44,3361,76.4
3485,42,3195,76.1
3486,45,3399,75.5
3487,41,3093,75.4
3488,36,2869,79.7
3489,43,3329,77.4
3490,45,3675,81.7
3491,47,3495,74.4
3492,42,3807,90.6
3493,39,2864,73.4
3494,46,3845,83.6
3495,40,3386,84.6
3496,42,3550,84.5
3497,34,2737,80.5
3498,41,3450,84.1
3499,37,3004,81.2
3500,43,3219,74.9
3501,44,3760,85.5
3502,36,3498,97.2
3503,42,3643,86.7
3504,41,3285,80.1
3505,39,3567,91.5
3506,41,3551,86.6
3507,37,3297,89.1
3508,41,3349,81.7
3509,44,3543,80.5
3510,40,3186,79.6
3511,44,3862,87.8
3512,39,3187,81.7
3513,40,2713,67.8
3514,38,2650,69.7
3515,45,3629,80.6
3516,45,3312,73.6
3517,38,3030,79.7
3518,41,3219,78.5
3519,41,3090,75.4
3520,40,3296,82.4
3521,36,2830,78.6
3522,50,3830,76.6
3523,46,3386,73.6
3524,39,2522,64.7
3525,40,2875,71.9
3526,47,3336,71.0
3527,42,2663,63.4
3528,50,3530,70.6
3529,45,3243,72.1
3530,46,3381,73.5
3531,44,3184,72.4
3532,47,3061,65.1
3533,52,3318,63.8
3534,47,3793,80.7
3535,41,3079,75.1
3536,35,3129,89.4
3537,46,3734,81.2
3538,48,3434,71.5
3539,49,3684,75.2
3540,45,3642,80.9
3541,43,3266,76.0
3542,44,3709,84.3
3543,42,3747,89.2
3544,34,2751,80.9
3545,36,2867,79.6
3546,39,3356,86.1
3547,38,2903,76.4
3548,39,3303,84.7
3549,39,2947,75.6
3550,51,3830,75.1
3551,41,2954,72.0
3552,47,3446,73.3
3553,40,3430,85.8
3554,39,2752,70.6
3555,45,3161,70.2
3556,46,3670,79.8
3557,44,3442,78.2
3558,49,3800,77.6
3559,41,2978,72.6
3560,38,2845,74.9
3561,42,3600,85.7
3562,40,3212,80.3
3563,38,2727,71.8
3564,40,2947,73.7
3565,35,2703,77.2
3566,38,2692,70.8
3567,49,3746,76.4
3568,40,3014,75.4
3569,46,3493,75.9
3570,44,3694,84.0
3571,41,3318,80.9
3572,44,3317,75.4
3573,40,2884,72.1
3574,32,2857,89.3
3575,37,2786,75.3
3576,42,2813,67.0
3577,40,3357,83.9
3578,39,2996,76.8
3579,39,3024,77.5
3580,43,3389,78.8
3581,39,3105,79.6
3582,43,3292,76.6
3583,43,3371,78.4
3584,43,3320,77.2
3585,45,3808,84.6
3586,47,3966,84.4
3587,46,3836,83.4
3588,47,3601,76.6
3589,43,3626,84.3
3590,37,3146,85.0
3591,36,3138,87.2
3592,42,2874,68.4
3593,36,2825,78.5
3594,33,2844,86.2
3595,37,2837,76.7
3596,32,2477,77.4
3597,30,2696,89.9
3598,35,2601,74.3
3599,33,2480,75.2
3600,36,2839,78.9
3601,33,2692,81.6
3602,37,2701,73.0
3603,45,3314,73.6
3604,39,3237,83.0
3605,42,3488,83.0
3606,38,2856,75.2
3607,41,3189,77.8
3608,41,2852,69.6
3609,39,3203,82.1
3610,40,3023,75.6
3611,43,3122,72.6
3612,50,3573,71.5
3613,50,4078,81.6
3614,48,3756,78.2
3615,49,3688,75.3
3616,48,3658,76.2
3617,47,3613,76.9
3618,43,3508,81.6
3619,43,3205,74.5
3620,42,3025,72.0
3621,44,2985,67.8
3622,40,2871,71.8
3623,43,3420,79.5
3624,35,2746,78.5
3625,43,3651,84.9
3626,40,3171,79.3
3627,47,3582,76.2
3628,48,3694,77.0
3629,41,2945,71.8
3630,44,3239,73.6
3631,43,3656,85.0
3632,51,3646,71.5
3633,45,3489,77.5
3634,40,3062,76.6
3635,52,3606,69.3
3636,41,2944,71.8
3637,42,3026,72.0
3638,47,3597,76.5
3639,39,3239,83.1
3640,45,3667,81.5
3641,45,3584,79.6
3642,35,2610,74.6
3643,43,2937,68.3
3644,47,3230,68.7
3645,43,2972,69.1
3646,41,2997,73.1
3647,39,3419,87.7
3648,37,3267,88.3
3649,47,3450,73.4
3650,41,3350,81.7
3651,45,3331,74.0
3652,43,3908,90.9
3653,43,3462,80.5
3654,40,3194,79.8
3655,40,3192,79.8
3656,42,2772,66.0
3657,44,3240,73.6
3658,46,3079,66.9
3659,51,3649,71.5
3660,45,3239,72.0
3661,48,3369,70.2
3662,44,3345,76.0
3663,39,3322,85.2
3664,46,3439,74.8
3665,50,3551,71.0
3666,42,3290,78.3
3667,43,3441,80.0
3668,46,3327,72.3
3669,47,3451,73.4
3670,47,3199,68.1
3671,45,3538,78.6
3672,40,2694,67.4
3673,42,3230,76.9
3674,46,3529,76.7
3675,53,3856,72.8
3676,44,3374,76.7
3677,46,3659,79.5
3678,40,3057,76.4
3679,43,3278,76.2
3680,54,4046,74.9
3681,42,3061,72.9
3682,44,3381,76.8
3683,42,3472,82.7
3684,44,3386,77.0
3685,44,3209,72.9
3686,48,3593,74.9
3687,41,3501,85.4
3688,41,3011,73.4
3689,44,3540,80.5
3690,43,3398,79.0
3691,47,3432,73.0
3692,49,3361,68.6
3693,51,3599,70.6
3694,36,2462,68.4
3695,49,3596,73.4
3696,42,3398,80.9
3697,42,3223,76.7
3698,45,3424,76.1
3699,37,2640,71.4
3700,56,4134,73.8
3701,52,4106,79.0
3702,47,3544,75.4
3703,50,3984,79.7
3704,48,3801,79.2
3705,47,3690,78.5
3706,39,3234,82.9
3707,40,3442,86.0
3708,40,3262,81.6
3709,41,3316,80.9
3710,37,3098,83.7
3711,41,3366,82.1
3712,48,3836,79.9
3713,42,3514,83.7
3714,44,3550,80.7
3715,45,3543,78.7
3716,45,3697,82.2
3717,38,3316,87.3
3718,54,3817,70.7
3719,46,3703,80.5
3720,51,4106,80.5
3721,43,3447,80.2
3722,42,3442,82.0
3723,33,2880,87.3
3724,44,3487,79.2
3725,47,3543,75.4
3726,40,3194,79.8
3727,51,3880,76.1
3728,51,3716,72.9
3729,48,3667,76.4
3730,42,3162,75.3
3731,44,3434,78.0
3732,41,3278,80.0
3733,41,3528,86.0
3734,41,3615,88.2
3735,46,3738,81.3
3736,41,3096,75.5
3737,47,3678,78.3
3738,47,3523,75.0
3739,48,3561,74.2
3740,42,3407,81.1
3741,45,3678,81.7
3742,41,2986,72.8
3743,48,3608,75.2
3744,40,3277,81.9
3745,36,2818,78.3
3746,37,2531,68.4
3747,42,3173,75.5
3748,44,3303,75.1
3749,33,2431,73.7
3750,47,3865,82.2
3751,41,3354,81.8
3752,43,3753,87.3
3753,39,2757,70.7
3754,37,3212,86.8
3755,35,3004,85.8
3756,34,3131,92.1
3757,46,3626,78.8
3758,45,3705,82.3
3759,51,3934,77.1
3760,43,3309,77.0
3761,47,3470,73.8
3762,45,3103,69.0
3763,43,3399,79.0
3764,45,3511,78.0
3765,51,3649,71.5
3766,50,3339,66.8
3767,52,3665,70.5
3768,57,3902,68.5
3769,46,3651,79.4
3770,50,3326,66.5
3771,57,3950,69.3
3772,53,3681,69.5
3773,43,2903,67.5
3774,46,3125,67.9
3775,51,3749,73.5
3776,52,3528,67.8
3777,42,3028,72.1
3778,49,3328,67.9
3779,42,2953,70.3
3780,43,2963,68.9
3781,48,3242,67.5
3782,41,2819,68.8
3783,49,3166,64.6
3784,47,3290,70.0
3785,51,3557,69.7
3786,53,3546,66.9
3787,50,3467,69.3
3788,42,2916,69.4
3789,42,3047,72.5
3790,48,3620,75.4
3791,44,3376,76.7
3792,43,3332,77.5
3793,41,3269,79.7
3794,43,2962,68.9
3795,39,3032,77.7
3796,40,3241,81.0
3797,42,3170,75.5
3798,38,2915,76.7
3799,46,3436,74.7
3800,42,3045,72.5
3801,39,3392,87.0
3802,38,2975,78.3
3803,37,2823,76.3
3804,38,3203,84.3
3805,38,3327,87.6
3806,37,3107,84.0
3807,37,3270,88.4
3808,43,2941,68.4
3809,43,3587,83.4
3810,36,3083,85.6
3811,39,3093,79.3
3812,29,2271,78.3
3813,39,2859,73.3
3814,35,2725,77.9
3815,37,3155,85.3
3816,42,3021,71.9
3817,33,2733,82.8
3818,36,2890,80.3
3819,37,2483,67.1
3820,40,2977,74.4
3821,40,3163,79.1
3822,39,2464,63.2
3823,40,2558,64.0
3824,35,2594,74.1
3825,40,3102,77.6
3826,51,3595,70.5
3827,36,2659,73.9
3828,35,2770,79.1
3829,39,2979,76.4
3830,39,2892,74.2
3831,44,3367,76.5
3832,39,2939,75.4
3833,46,3504,76.2
3834,42,3312,78.9
3835,35,2652,75.8
3836,41,2913,71.0
3837,39,3141,80.5
3838,31,2544,82.1
3839,35,2582,73.8
3840,35,2495,71.3
3841,38,2848,74.9
3842,35,2314,66.1
3843,41,2883,70.3
3844,40,2984,74.6
3845,38,2902,76.4
3846,43,2915,67.8
3847,33,2650,80.3
3848,34,2527,74.3
3849,40,3147,78.7
3850,40,3176,79.4
3851,36,3051,84.8
3852,34,2522,74.2
3853,31,2516,81.2
3854,39,2892,74.2
3855,40,2928,73.2
3856,37,2998,81.0
3857,35,2494,71.3
3858,34,2539,74.7
3859,40,2750,68.8
3860,41,2944,71.8
3861,38,2767,72.8
3862,46,3422,74.4
3863,44,3153,71.7
3864,39,2814,72.2
3865,49,3324,67.8
3866,46,3276,71.2
3867,43,2916,67.8
3868,47,2813,59.9
3869,42,2890,68.8
3870,38,2567,67.6
3871,39,2926,75.0
3872,37,2924,79.0
3873,33,2735,82.9
3874,36,2775,77.1
3875,47,3288,70.0
3876,38,2888,76.0
3877,37,2868,77.5
3878,40,3303,82.6
3879,44,3325,75.6
3880,39,3047,78.1
3881,38,3115,82.0
3882,40,3558,89.0
3883,33,2504,75.9
3884,37,2843,76.8
3885,32,2748,85.9
3886,40,3136,78.4
3887,40,3248,81.2
3888,45,3316,73.7
3889,37,3009,81.3
3890,41,3050,74.4
3891,44,3539,80.4
3892,43,3097,72.0
3893,41,3488,85.1
3894,43,3508,81.6
3895,39,3444,88.3
3896,38,3238,85.2
3897,42,3852,91.7
3898,42,3665,87.3
3899,52,4120,79.2
3900,45,3482,77.4
3901,43,3486,81.1
3902,46,3368,73.2
3903,41,3106,75.8
3904,46,3566,77.5
3905,46,3219,70.0
3906,49,3534,72.1
3907,48,3658,76.2
3908,37,3048,82.4
3909,48,3638,75.8
3910,46,3523,76.6
3911,43,3531,82.1
3912,42,3172,75.5
3913,43,3393,78.9
3914,46,3432,74.6
3915,40,3459,86.5
3916,47,3486,74.2
3917,40,3188,79.7
3918,40,2940,73.5
3919,34,2834,83.4
3920,41,3434,83.8
3921,38,3116,82.0
3922,35,2900,82.9
3923,34,2800,82.4
3924,40,3356,83.9
3925,44,3539,80.4
3926,42,3153,75.1
3927,42,3446,82.0
3928,32,3006,93.9
3929,38,3359,88.4
3930,39,3517,90.2
3931,26,2387,91.8
3932,34,2583,76.0
3933,40,3414,85.4
3934,39,2948,75.6
3935,38,2908,76.5
3936,36,3209,89.1
3937,39,3080,79.0
3938,34,2747,80.8
3939,33,2804,85.0
3940,46,3341,72.6
3941,38,3079,81.0
3942,33,2544,77.1
3943,40,3385,84.6
3944,39,2949,75.6
3945,35,2840,81.1
3946,35,2658,75.9
3947,37,2933,79.3
3948,37,2938,79.4
3949,41,3239,79.0
3950,43,3581,83.3
3951,43,3543,82.4
3952,40,3206,80.2
3953,40,2907,72.7
3954,35,2819,80.5
3955,41,3597,87.7
3956,37,2562,69.2
3957,39,3094,79.3
3958,44,3474,79.0
3959,34,2731,80.3
3960,44,3086,70.1
3961,36,2741,76.1
3962,47,3508,74.6
3963,43,3270,76.0
3964,41,2764,67.4
3965,47,3798,80.8
3966,41,3377,82.4
3967,34,2735,80.4
3968,32,2517,78.7
3969,41,3193,77.9
3970,44,3212,73.0
3971,44,3033,68.9
3972,37,3098,83.7
3973,32,2458,76.8
3974,31,2645,85.3
3975,31,2736,88.3
3976,39,3126,80.2
3977,43,3182,74.0
3978,41,3595,87.7
3979,42,3120,74.3
3980,34,3037,89.3
3981,35,2893,82.7
3982,32,2505,78.3
3983,48,3676,76.6
3984,37,3098,83.7
3985,38,3336,87.8
3986,41,3379,82.4
3987,39,2925,75.0
3988,37,2896,78.3
3989,35,3073,87.8
3990,35,3052,87.2
3991,33,2645,80.2
3992,32,2741,85.7
3993,30,2405,80.2
3994,37,2862,77.4
3995,30,3159,105.3
3996,38,2329,61.3
3997,40,3303,82.6
3998,34,2766,81.4
3999,36,2830,78.6
4000,43,2866,66.7
4001,39,2841,72.8
4002,37,2657,71.8
4003,40,3262,81.6
4004,41,3065,74.8
4005,38,2767,72.8
4006,46,3427,74.5
4007,44,3212,73.0
4008,42,3076,73.2
4009,37,2599,70.2
4010,40,3318,83.0
4011,43,3445,80.1
4012,47,3558,75.7
4013,38,2847,74.9
4014,47,3534,75.2
4015,40,2883,72.1
4016,35,2756,78.7
4017,37,2806,75.8
4018,43,3404,79.2
4019,39,3305,84.7
4020,42,3557,84.7
4021,42,3491,83.1
4022,41,3440,83.9
4023,34,3139,92.3
4024,37,3169,85.6
4025,39,3076,78.9
4026,41,3292,80.3
4027,45,3517,78.2
4028,39,3134,80.4
4029,32,2724,85.1
4030,33,2736,82.9
4031,33,2652,80.4
4032,34,3031,89.1
4033,39,3558,91.2
4034,35,3337,95.3
4035,39,3339,85.6
4036,39,3285,84.2
4037,43,3528,82.0
4038,34,3024,88.9
4039,39,3637,93.3
4040,39,3420,87.7
4041,44,3277,74.5
4042,42,2957,70.4
4043,43,3276,76.2
4044,35,2785,79.6
4045,36,2797,77.7
4046,34,3145,92.5
4047,44,3587,81.5
4048,39,3353,86.0
4049,41,3450,84.1
4050,41,3461,84.4
4051,45,3398,75.5
4052,40,3396,84.9
4053,43,3470,80.7
4054,37,3603,97.4
4055,38,3135,82.5
4056,36,3369,93.6
4057,34,3052,89.8
4058,36,3301,91.7
4059,35,2962,84.6
4060,38,2934,77.2
4061,34,3204,94.2
4062,35,3253,92.9
4063,35,2887,82.5
4064,42,3576,85.1
4065,36,3349,93.0
4066,33,2857,86.6
4067,28,2359,84.2
4068,32,2501,78.2
4069,34,2950,86.8
4070,33,3395,102.9
4071,34,2835,83.4
4072,31,3046,98.3
4073,37,3074,83.1
4074,39,3323,85.2
4075,41,3425,83.5
4076,25,2775,111.0
4077,36,3145,87.4
4078,39,3443,88.3
4079,42,3570,85.0
4080,40,3205,80.1
4081,39,2906,74.5
4082,37,2780,75.1
4083,41,3464,84.5
4084,39,3193,81.9
4085,37,2770,74.9
4086,35,2923,83.5
4087,36,2763,76.8
4088,39,3363,86.2
4089,35,3237,92.5
4090,31,2548,82.2
4091,41,3429,83.6
4092,41,3279,80.0
4093,44,3471,78.9
4094,41,3233,78.9
4095,44,3380,76.8
4096,46,3438,74.7
4097,40,3081,77.0
4098,33,3160,95.8
4099,40,2938,73.4
4100,36,3055,84.9
4101,34,3131,92.1
4102,39,3264,83.7
4103,34,2866,84.3
4104,35,2740,78.3
4105,34,2778,81.7
4106,33,2716,82.3
4107,41,3119,76.1
4108,33,2671,80.9
4109,36,2888,80.2
4110,34,2867,84.3
4111,43,3448,80.2
4112,39,2914,74.7
4113,30,2265,75.5
4114,34,2604,76.6
4115,31,2252,72.6
4116,29,2355,81.2
4117,35,2449,70.0
4118,38,2522,66.4
4119,39,3435,88.1
4120,36,2897,80.5
4121,33,3270,99.1
4122,36,3225,89.6
4123,44,3140,71.4
4124,40,2933,73.3
4125,36,2951,82.0
4126,33,2621,79.4
4127,37,2863,77.4
4128,38,2763,72.7
4129,36,2797,77.7
4130,35,2417,69.1
4131,46,3528,76.7
4132,33,2538,76.9
4133,46,3700,80.4
4134,44,3287,74.7
4135,45,3411,75.8
4136,40,3184,79.6
4137,48,3591,74.8
4138,38,2861,75.3
4139,36,3048,84.7
4140,34,3034,89.2
4141,37,2718,73.5
4142,48,4099,85.4
4143,41,3176,77.5
4144,36,3245,90.1
4145,38,3199,84.2
4146,42,3126,74.4
4147,40,2955,73.9
4148,35,2678,76.5
4149,36,2846,79.1
4150,43,3415,79.4
4151,47,3902,83.0
4152,39,2936,75.3
4153,37,3139,84.8
4154,36,3020,83.9
4155,36,3203,89.0
4156,46,3409,74.1
4157,39,3107,79.7
4158,41,3111,75.9
4159,43,3271,76.1
4160,45,3558,79.1
4161,51,3980,78.0
4162,48,3311,69.0
4163,46,3063,66.6
4164,41,2986,72.8
4165,39,2824,72.4
4166,46,3443,74.8
4167,45,3437,76.4
4168,49,3590,73.3
4169,44,2970,67.5
4170,52,4066,78.2
4171,45,3409,75.8
4172,41,3185,77.7
4173,47,3649,77.6
4174,40,3219,80.5
4175,49,3751,76.6
4176,44,3411,77.5
4177,39,3144,80.6
4178,43,3241,75.4
4179,40,3649,91.2
