Frame,dominant_state
1906,vesicle
1907,vesicle
1908,vesicle
1909,vesicle
1910,vesicle
1911,vesicle
1912,vesicle
1913,vesicle
1914,vesicle
1915,vesicle
1916,vesicle
1917,vesicle
1918,vesicle
1919,vesicle
1920,vesicle
1921,vesicle
1922,vesicle
1923,vesicle
1924,vesicle
1925,vesicle
1926,vesicle
1927,vesicle
1928,vesicle
1929,vesicle
1930,vesicle
1931,vesicle
1932,vesicle
1933,vesicle
1934,vesicle
1935,vesicle
1936,vesicle
1937,vesicle
1938,vesicle
1939,vesicle
1940,vesicle
1941,vesicle
1942,vesicle
1943,vesicle
1944,vesicle
1945,vesicle
1946,vesicle
1947,vesicle
1948,vesicle
1949,vesicle
1950,vesicle
1951,vesicle
1952,vesicle
1953,vesicle
1954,vesicle
1955,fiber
1956,vesicle
1957,vesicle
1958,vesicle
1959,vesicle
1960,vesicle
1961,vesicle
1962,vesicle
1963,vesicle
1964,vesicle
1965,vesicle
1966,vesicle
1967,vesicle
1968,fiber
1969,fiber
1970,vesicle
1971,vesicle
1972,fiber
1973,vesicle
1974,fiber
1975,fiber
1976,vesicle
1977,vesicle
1978,fiber
1979,vesicle
1980,vesicle
1981,vesicle
1982,fiber
1983,vesicle
1984,vesicle
1985,fiber
1986,vesicle
1987,vesicle
1988,vesicle
1989,vesicle
1990,fiber
1991,vesicle
1992,vesicle
1993,vesicle
1994,vesicle
1995,vesicle
1996,vesicle
1997,vesicle
1998,vesicle
1999,fiber
2000,vesicle
2001,vesicle
2002,vesicle
2003,fiber
2004,vesicle
2005,vesicle
2006,fiber
2007,vesicle
2008,vesicle
2009,vesicle
2010,fiber
2011,vesicle
2012,fiber
2013,fiber
2014,vesicle
2015,vesicle
2016,vesicle
2017,vesicle
2018,vesicle
2019,vesicle
2020,fiber
2021,vesicle
2022,vesicle
2023,vesicle
2024,vesicle
2025,vesicle
2026,vesicle
2027,vesicle
2028,vesicle
2029,vesicle
2030,vesicle
2031,vesicle
2032,fiber
2033,vesicle
2034,fiber
2035,vesicle
2036,vesicle
2037,vesicle
2038,vesicle
2039,vesicle
2040,vesicle
2041,vesicle
2042,vesicle
2043,vesicle
2044,vesicle
2045,vesicle
2046,vesicle
2047,vesicle
2048,vesicle
2049,vesicle
2050,vesicle
2051,vesicle
2052,vesicle
2053,vesicle
2054,vesicle
2055,vesicle
2056,vesicle
2057,vesicle
2058,vesicle
2059,vesicle
2060,vesicle
2061,vesicle
2062,vesicle
2063,vesicle
2064,vesicle
2065,vesicle
2066,vesicle
2067,vesicle
2068,vesicle
2069,vesicle
2070,vesicle
2071,vesicle
2072,vesicle
2073,vesicle
2074,vesicle
2075,vesicle
2076,vesicle
2077,vesicle
2078,vesicle
2079,vesicle
2080,vesicle
2081,vesicle
2082,vesicle
2083,vesicle
2084,vesicle
2085,vesicle
2086,vesicle
2087,vesicle
2088,vesicle
2089,vesicle
2090,vesicle
2091,vesicle
2092,vesicle
2093,vesicle
2094,fiber
2095,fiber
2096,vesicle
2097,fiber
2098,fiber
2099,fiber
2100,vesicle
2101,fiber
2102,vesicle
2103,vesicle
2104,fiber
2105,vesicle
2106,vesicle
2107,vesicle
2108,vesicle
2109,fiber
2110,vesicle
2111,vesicle
2112,vesicle
2113,vesicle
2114,vesicle
2115,vesicle
2116,vesicle
2117,vesicle
2118,vesicle
2119,vesicle
2120,vesicle
2121,fiber
2122,vesicle
2123,vesicle
2124,vesicle
2125,vesicle
2126,vesicle
2127,fiber
2128,vesicle
2129,vesicle
2130,vesicle
2131,fiber
2132,fiber
2133,fiber
2134,vesicle
2135,fiber
2136,vesicle
2137,fiber
2138,vesicle
2139,vesicle
2140,vesicle
2141,fiber
2142,fiber
2143,vesicle
2144,fiber
2145,fiber
2146,fiber
2147,fiber
2148,vesicle
2149,vesicle
2150,vesicle
2151,vesicle
2152,fiber
2153,fiber
2154,vesicle
2155,fiber
2156,vesicle
2157,vesicle
2158,vesicle
2159,fiber
2160,vesicle
2161,vesicle
2162,vesicle
2163,fiber
2164,fiber
2165,fiber
2166,fiber
2167,fiber
2168,vesicle
2169,vesicle
2170,vesicle
2171,vesicle
2172,fiber
2173,fiber
2174,fiber
2175,fiber
2176,fiber
2177,vesicle
2178,fiber
2179,fiber
2180,fiber
2181,fiber
2182,fiber
2183,fiber
2184,fiber
2185,fiber
2186,fiber
2187,fiber
2188,fiber
2189,fiber
2190,fiber
2191,fiber
2192,fiber
2193,fiber
2194,fiber
2195,vesicle
2196,fiber
2197,fiber
2198,fiber
2199,vesicle
2200,fiber
2201,vesicle
2202,fiber
2203,fiber
2204,fiber
2205,fiber
2206,fiber
2207,vesicle
2208,vesicle
2209,fiber
2210,vesicle
2211,vesicle
2212,fiber
2213,fiber
2214,fiber
2215,fiber
2216,vesicle
2217,vesicle
2218,vesicle
2219,fiber
2220,fiber
2221,vesicle
2222,fiber
2223,vesicle
2224,vesicle
2225,vesicle
2226,vesicle
2227,vesicle
2228,vesicle
2229,vesicle
2230,fiber
2231,fiber
2232,fiber
2233,fiber
2234,vesicle
2235,vesicle
2236,vesicle
2237,fiber
2238,fiber
2239,fiber
2240,fiber
2241,fiber
2242,fiber
2243,vesicle
2244,fiber
2245,vesicle
2246,fiber
2247,fiber
2248,fiber
2249,fiber
2250,fiber
2251,fiber
2252,fiber
2253,fiber
2254,vesicle
2255,fiber
2256,fiber
2257,vesicle
2258,fiber
2259,fiber
2260,fiber
2261,fiber
2262,fiber
2263,fiber
2264,vesicle
2265,fiber
2266,fiber
2267,vesicle
2268,vesicle
2269,fiber
2270,fiber
2271,fiber
2272,fiber
2273,fiber
2274,fiber
2275,vesicle
2276,fiber
2277,fiber
2278,vesicle
2279,vesicle
2280,vesicle
2281,fiber
2282,vesicle
2283,fiber
2284,fiber
2285,fiber
2286,fiber
2287,fiber
2288,fiber
2289,fiber
2290,fiber
2291,fiber
2292,fiber
2293,fiber
2294,fiber
2295,fiber
2296,fiber
2297,fiber
2298,vesicle
2299,vesicle
2300,vesicle
2301,vesicle
2302,vesicle
2303,vesicle
2304,vesicle
2305,vesicle
2306,vesicle
2307,vesicle
2308,vesicle
2309,vesicle
2310,vesicle
2311,vesicle
2312,vesicle
2313,vesicle
2314,vesicle
2315,vesicle
2316,vesicle
2317,vesicle
2318,vesicle
2319,vesicle
2320,vesicle
2321,vesicle
2322,vesicle
2323,vesicle
2324,vesicle
2325,vesicle
2326,vesicle
2327,vesicle
2328,vesicle
2329,vesicle
2330,vesicle
2331,vesicle
2332,vesicle
2333,vesicle
2334,vesicle
2335,vesicle
2336,vesicle
2337,vesicle
2338,vesicle
2339,vesicle
2340,vesicle
2341,vesicle
2342,vesicle
2343,vesicle
2344,vesicle
2345,vesicle
2346,vesicle
2347,vesicle
2348,vesicle
2349,vesicle
2350,vesicle
2351,vesicle
2352,vesicle
2353,vesicle
2354,vesicle
2355,vesicle
2356,vesicle
2357,vesicle
2358,vesicle
2359,vesicle
2360,vesicle
2361,vesicle
2362,vesicle
2363,vesicle
2364,vesicle
2365,vesicle
2366,vesicle
2367,vesicle
2368,vesicle
2369,vesicle
2370,fiber
2371,vesicle
2372,vesicle
2373,fiber
2374,vesicle
2375,fiber
2376,fiber
2377,vesicle
2378,vesicle
2379,vesicle
2380,vesicle
2381,vesicle
2382,vesicle
2383,vesicle
2384,vesicle
2385,vesicle
2386,fiber
2387,vesicle
2388,vesicle
2389,vesicle
2390,vesicle
2391,vesicle
2392,vesicle
2393,vesicle
2394,vesicle
2395,vesicle
2396,vesicle
2397,vesicle
2398,vesicle
2399,vesicle
2400,vesicle
2401,vesicle
2402,vesicle
2403,vesicle
2404,vesicle
2405,vesicle
2406,vesicle
2407,vesicle
2408,vesicle
2409,vesicle
2410,vesicle
2411,vesicle
2412,vesicle
2413,vesicle
2414,vesicle
2415,vesicle
2416,vesicle
2417,vesicle
2418,vesicle
2419,vesicle
2420,vesicle
2421,vesicle
2422,vesicle
2423,vesicle
2424,vesicle
2425,vesicle
2426,vesicle
2427,vesicle
2428,fiber
2429,fiber
2430,fiber
2431,fiber
2432,vesicle
2433,fiber
2434,vesicle
2435,vesicle
2436,vesicle
2437,vesicle
2438,vesicle
2439,fiber
2440,vesicle
2441,vesicle
2442,vesicle
2443,vesicle
2444,vesicle
2445,vesicle
2446,vesicle
2447,vesicle
2448,vesicle
2449,vesicle
2450,vesicle
2451,vesicle
2452,vesicle
2453,vesicle
2454,vesicle
2455,vesicle
2456,vesicle
2457,fiber
2458,vesicle
2459,vesicle
2460,vesicle
2461,vesicle
2462,vesicle
2463,vesicle
2464,vesicle
2465,vesicle
2466,vesicle
2467,vesicle
2468,vesicle
2469,vesicle
2470,vesicle
2471,vesicle
2472,vesicle
2473,vesicle
2474,vesicle
2475,vesicle
2476,vesicle
2477,vesicle
2478,vesicle
2479,vesicle
2480,vesicle
2481,vesicle
2482,vesicle
2483,vesicle
2484,fiber
2485,vesicle
2486,vesicle
2487,vesicle
2488,vesicle
2489,vesicle
2490,vesicle
2491,vesicle
2492,vesicle
2493,vesicle
2494,vesicle
2495,vesicle
2496,vesicle
2497,fiber
2498,fiber
2499,fiber
2500,vesicle
2501,vesicle
2502,vesicle
2503,vesicle
2504,vesicle
2505,vesicle
2506,vesicle
2507,vesicle
2508,vesicle
2509,vesicle
2510,vesicle
2511,vesicle
2512,vesicle
2513,vesicle
2514,vesicle
2515,vesicle
2516,vesicle
2517,vesicle
2518,vesicle
2519,fiber
2520,fiber
2521,fiber
2522,fiber
2523,fiber
2524,vesicle
2525,vesicle
2526,fiber
2527,vesicle
2528,vesicle
2529,fiber
2530,fiber
2531,fiber
2532,fiber
2533,vesicle
2534,fiber
2535,fiber
2536,fiber
2537,fiber
2538,vesicle
2539,fiber
2540,fiber
2541,fiber
2542,fiber
2543,fiber
2544,fiber
2545,fiber
2546,fiber
2547,fiber
2548,fiber
2549,fiber
2550,fiber
2551,fiber
2552,fiber
2553,fiber
2554,fiber
2555,fiber
2556,fiber
2557,fiber
2558,vesicle
2559,fiber
2560,fiber
2561,vesicle
2562,fiber
2563,fiber
2564,vesicle
2565,vesicle
2566,fiber
2567,fiber
2568,fiber
2569,fiber
2570,fiber
2571,fiber
2572,fiber
2573,fiber
2574,fiber
2575,fiber
2576,fiber
2577,vesicle
2578,fiber
2579,fiber
2580,fiber
2581,fiber
2582,fiber
2583,fiber
2584,fiber
2585,vesicle
2586,fiber
2587,fiber
2588,vesicle
2589,fiber
2590,vesicle
2591,fiber
2592,vesicle
2593,vesicle
2594,vesicle
2595,vesicle
2596,fiber
2597,vesicle
2598,fiber
2599,vesicle
2600,fiber
2601,fiber
2602,fiber
2603,fiber
2604,fiber
2605,fiber
2606,vesicle
2607,fiber
2608,fiber
2609,vesicle
2610,vesicle
2611,vesicle
2612,vesicle
2613,fiber
2614,fiber
2615,vesicle
2616,fiber
2617,fiber
2618,fiber
2619,fiber
2620,vesicle
2621,fiber
2622,fiber
2623,vesicle
2624,fiber
2625,fiber
2626,fiber
2627,fiber
2628,fiber
2629,fiber
2630,fiber
2631,vesicle
2632,vesicle
2633,fiber
2634,vesicle
2635,fiber
2636,fiber
2637,fiber
2638,fiber
2639,fiber
2640,fiber
2641,vesicle
2642,fiber
2643,fiber
2644,fiber
2645,fiber
2646,fiber
2647,fiber
2648,vesicle
2649,fiber
2650,vesicle
2651,fiber
2652,fiber
2653,vesicle
2654,fiber
2655,fiber
2656,fiber
2657,fiber
2658,fiber
2659,fiber
2660,fiber
2661,fiber
2662,vesicle
2663,vesicle
2664,vesicle
2665,fiber
2666,vesicle
2667,fiber
2668,fiber
2669,fiber
2670,fiber
2671,fiber
2672,fiber
2673,fiber
2674,vesicle
2675,fiber
2676,fiber
2677,fiber
2678,fiber
2679,fiber
2680,fiber
2681,fiber
2682,fiber
2683,fiber
2684,fiber
2685,vesicle
2686,fiber
2687,fiber
2688,vesicle
2689,fiber
2690,fiber
2691,vesicle
2692,vesicle
2693,fiber
2694,fiber
2695,fiber
2696,fiber
2697,fiber
2698,fiber
2699,fiber
2700,fiber
2701,fiber
2702,fiber
2703,fiber
2704,fiber
2705,fiber
2706,fiber
2707,fiber
2708,fiber
2709,fiber
2710,fiber
2711,fiber
2712,vesicle
2713,fiber
2714,fiber
2715,fiber
2716,fiber
2717,fiber
2718,fiber
2719,fiber
2720,fiber
2721,fiber
2722,fiber
2723,fiber
2724,fiber
2725,fiber
2726,fiber
2727,fiber
2728,fiber
2729,fiber
2730,fiber
2731,fiber
2732,fiber
2733,fiber
2734,vesicle
2735,fiber
2736,vesicle
2737,fiber
2738,vesicle
2739,vesicle
2740,vesicle
2741,vesicle
2742,vesicle
2743,vesicle
2744,vesicle
2745,vesicle
2746,vesicle
2747,fiber
2748,fiber
2749,fiber
2750,fiber
2751,fiber
2752,fiber
2753,vesicle
2754,fiber
2755,fiber
2756,vesicle
2757,vesicle
2758,vesicle
2759,fiber
2760,fiber
2761,fiber
2762,vesicle
2763,vesicle
2764,vesicle
2765,fiber
2766,fiber
2767,fiber
2768,vesicle
2769,vesicle
2770,vesicle
2771,vesicle
2772,vesicle
2773,fiber
2774,fiber
2775,vesicle
2776,vesicle
2777,vesicle
2778,vesicle
2779,vesicle
2780,vesicle
2781,vesicle
2782,vesicle
2783,vesicle
2784,vesicle
2785,fiber
2786,vesicle
2787,fiber
2788,vesicle
2789,fiber
2790,fiber
2791,fiber
2792,fiber
2793,fiber
2794,fiber
2795,fiber
2796,fiber
2797,fiber
2798,fiber
2799,fiber
2800,fiber
2801,fiber
2802,fiber
2803,fiber
2804,fiber
2805,fiber
2806,fiber
2807,fiber
2808,fiber
2809,fiber
2810,fiber
2811,fiber
2812,fiber
2813,fiber
2814,fiber
2815,fiber
2816,fiber
2817,fiber
2818,fiber
2819,fiber
2820,fiber
2821,fiber
2822,fiber
2823,fiber
2824,fiber
2825,fiber
2826,fiber
2827,fiber
2828,fiber
2829,vesicle
2830,fiber
2831,fiber
2832,vesicle
2833,fiber
2834,fiber
2835,vesicle
2836,fiber
2837,fiber
2838,fiber
2839,fiber
2840,fiber
2841,fiber
2842,fiber
2843,fiber
2844,fiber
2845,fiber
2846,fiber
2847,fiber
2848,fiber
2849,fiber
2850,vesicle
2851,fiber
2852,fiber
2853,fiber
2854,fiber
2855,fiber
2856,fiber
2857,fiber
2858,fiber
2859,fiber
2860,fiber
2861,fiber
2862,fiber
2863,fiber
2864,fiber
2865,fiber
2866,fiber
2867,fiber
2868,fiber
2869,fiber
2870,fiber
2871,fiber
2872,fiber
2873,fiber
2874,fiber
2875,fiber
2876,fiber
2877,fiber
2878,fiber
2879,vesicle
2880,fiber
2881,fiber
2882,fiber
2883,fiber
2884,fiber
2885,fiber
2886,fiber
2887,fiber
2888,fiber
2889,fiber
2890,fiber
2891,fiber
2892,vesicle
2893,fiber
2894,fiber
2895,fiber
2896,fiber
2897,fiber
2898,fiber
2899,fiber
2900,fiber
2901,fiber
2902,fiber
2903,fiber
2904,fiber
2905,fiber
2906,fiber
2907,fiber
2908,fiber
2909,fiber
2910,fiber
2911,fiber
2912,fiber
2913,fiber
2914,fiber
2915,fiber
2916,fiber
2917,fiber
2918,fiber
2919,fiber
2920,fiber
2921,fiber
2922,fiber
2923,fiber
2924,fiber
2925,fiber
2926,fiber
2927,fiber
2928,fiber
2929,fiber
2930,fiber
2931,fiber
2932,fiber
2933,fiber
2934,fiber
2935,fiber
2936,fiber
2937,fiber
2938,fiber
2939,fiber
2940,fiber
2941,fiber
2942,fiber
2943,fiber
2944,fiber
2945,fiber
2946,fiber
2947,fiber
2948,fiber
2949,fiber
2950,fiber
2951,fiber
2952,fiber
2953,fiber
2954,fiber
2955,fiber
2956,fiber
2957,fiber
2958,fiber
2959,vesicle
2960,fiber
2961,fiber
2962,fiber
2963,fiber
2964,fiber
2965,fiber
2966,fiber
2967,fiber
2968,fiber
2969,fiber
2970,fiber
2971,fiber
2972,fiber
2973,fiber
2974,fiber
2975,fiber
2976,fiber
2977,fiber
2978,fiber
2979,fiber
2980,fiber
2981,fiber
2982,fiber
2983,fiber
2984,fiber
2985,fiber
2986,fiber
2987,fiber
2988,fiber
2989,fiber
2990,fiber
2991,fiber
2992,fiber
2993,fiber
2994,fiber
2995,fiber
2996,fiber
2997,fiber
2998,fiber
2999,fiber
3000,fiber
3001,fiber
3002,fiber
3003,fiber
3004,fiber
3005,fiber
3006,fiber
3007,fiber
3008,fiber
3009,fiber
3010,fiber
3011,fiber
3012,fiber
3013,fiber
3014,fiber
3015,fiber
3016,fiber
3017,fiber
3018,fiber
3019,fiber
3020,fiber
3021,fiber
3022,fiber
3023,fiber
3024,fiber
3025,fiber
3026,fiber
3027,fiber
3028,fiber
3029,fiber
3030,fiber
3031,fiber
3032,fiber
3033,fiber
3034,fiber
3035,fiber
3036,fiber
3037,fiber
3038,fiber
3039,fiber
3040,fiber
3041,fiber
3042,fiber
3043,fiber
3044,fiber
3045,fiber
3046,fiber
3047,fiber
3048,fiber
3049,fiber
3050,fiber
3051,fiber
3052,fiber
3053,fiber
3054,fiber
3055,fiber
3056,fiber
3057,fiber
3058,fiber
3059,fiber
3060,fiber
3061,fiber
3062,fiber
3063,fiber
3064,fiber
3065,fiber
3066,fiber
3067,vesicle
3068,fiber
3069,fiber
3070,fiber
3071,vesicle
3072,fiber
3073,fiber
3074,fiber
3075,fiber
3076,fiber
3077,fiber
3078,vesicle
3079,fiber
3080,fiber
3081,fiber
3082,fiber
3083,fiber
3084,fiber
3085,fiber
3086,fiber
3087,fiber
3088,fiber
3089,fiber
3090,fiber
3091,fiber
3092,vesicle
3093,fiber
3094,fiber
3095,fiber
3096,fiber
3097,fiber
3098,fiber
3099,fiber
3100,fiber
3101,fiber
3102,fiber
3103,fiber
3104,fiber
3105,fiber
3106,fiber
3107,fiber
3108,fiber
3109,fiber
3110,fiber
3111,fiber
3112,fiber
3113,fiber
3114,fiber
3115,fiber
3116,fiber
3117,fiber
3118,fiber
3119,fiber
3120,fiber
3121,fiber
3122,fiber
3123,fiber
3124,fiber
3125,fiber
3126,fiber
3127,fiber
3128,fiber
3129,fiber
3130,fiber
3131,fiber
3132,fiber
3133,fiber
3134,fiber
3135,fiber
3136,fiber
3137,fiber
3138,fiber
3139,fiber
3140,fiber
3141,fiber
3142,fiber
3143,fiber
3144,fiber
3145,fiber
3146,fiber
3147,fiber
3148,fiber
3149,fiber
3150,fiber
3151,fiber
3152,fiber
3153,fiber
3154,fiber
3155,fiber
3156,fiber
3157,fiber
3158,fiber
3159,fiber
3160,tube
3161,fiber
3162,fiber
3163,fiber
3164,fiber
3165,fiber
3166,fiber
3167,fiber
3168,fiber
3169,fiber
3170,fiber
3171,fiber
3172,fiber
3173,fiber
3174,fiber
3175,fiber
3176,fiber
3177,fiber
3178,fiber
3179,fiber
3180,vesicle
3181,fiber
3182,fiber
3183,fiber
3184,fiber
3185,fiber
3186,fiber
3187,fiber
3188,fiber
3189,fiber
3190,fiber
3191,fiber
3192,fiber
3193,fiber
3194,fiber
3195,fiber
3196,fiber
3197,fiber
3198,fiber
3199,fiber
3200,fiber
3201,fiber
3202,fiber
3203,fiber
3204,fiber
3205,fiber
3206,fiber
3207,fiber
3208,fiber
3209,fiber
3210,fiber
3211,fiber
3212,fiber
3213,fiber
3214,fiber
3215,fiber
3216,fiber
3217,vesicle
3218,fiber
3219,fiber
3220,fiber
3221,fiber
3222,fiber
3223,fiber
3224,fiber
3225,fiber
3226,vesicle
3227,fiber
3228,fiber
3229,fiber
3230,fiber
3231,fiber
3232,fiber
3233,fiber
3234,fiber
3235,fiber
3236,fiber
3237,fiber
3238,fiber
3239,fiber
3240,fiber
3241,fiber
3242,fiber
3243,fiber
3244,fiber
3245,fiber
3246,fiber
3247,fiber
3248,fiber
3249,fiber
3250,fiber
3251,fiber
3252,fiber
3253,fiber
3254,fiber
3255,fiber
3256,fiber
3257,fiber
3258,fiber
3259,fiber
3260,fiber
3261,fiber
3262,fiber
3263,fiber
3264,fiber
3265,fiber
3266,fiber
3267,fiber
3268,fiber
3269,fiber
3270,fiber
3271,fiber
3272,fiber
3273,fiber
3274,fiber
3275,fiber
3276,fiber
3277,fiber
3278,fiber
3279,fiber
3280,fiber
3281,fiber
3282,fiber
3283,fiber
3284,fiber
3285,fiber
3286,tube
3287,tube
3288,fiber
3289,fiber
3290,fiber
3291,tube
3292,fiber
3293,fiber
3294,fiber
3295,fiber
3296,fiber
3297,fiber
3298,fiber
3299,fiber
3300,vesicle
3301,fiber
3302,fiber
3303,fiber
3304,fiber
3305,fiber
3306,fiber
3307,fiber
3308,fiber
3309,fiber
3310,fiber
3311,fiber
3312,fiber
3313,fiber
3314,fiber
3315,fiber
3316,fiber
3317,tube
3318,fiber
3319,fiber
3320,tube
3321,fiber
3322,fiber
3323,fiber
3324,fiber
3325,fiber
3326,fiber
3327,fiber
3328,fiber
3329,fiber
3330,fiber
3331,fiber
3332,fiber
3333,fiber
3334,fiber
3335,fiber
3336,fiber
3337,fiber
3338,fiber
3339,fiber
3340,fiber
3341,fiber
3342,fiber
3343,fiber
3344,fiber
3345,fiber
3346,fiber
3347,fiber
3348,tube
3349,fiber
3350,fiber
3351,fiber
3352,fiber
3353,fiber
3354,fiber
3355,fiber
3356,fiber
3357,fiber
3358,fiber
3359,fiber
3360,fiber
3361,fiber
3362,fiber
3363,fiber
3364,fiber
3365,fiber
3366,tube
3367,fiber
3368,fiber
3369,fiber
3370,fiber
3371,fiber
3372,fiber
3373,fiber
3374,fiber
3375,tube
3376,tube
3377,fiber
3378,fiber
3379,tube
3380,tube
3381,fiber
3382,fiber
3383,fiber
3384,fiber
3385,fiber
3386,fiber
3387,fiber
3388,fiber
3389,fiber
3390,fiber
3391,fiber
3392,fiber
3393,fiber
3394,fiber
3395,fiber
3396,fiber
3397,fiber
3398,fiber
3399,fiber
3400,fiber
3401,fiber
3402,fiber
3403,fiber
3404,fiber
3405,fiber
3406,fiber
3407,fiber
3408,fiber
3409,fiber
3410,fiber
3411,fiber
3412,fiber
3413,fiber
3414,fiber
3415,fiber
3416,fiber
3417,fiber
3418,fiber
3419,fiber
3420,fiber
3421,fiber
3422,fiber
3423,fiber
3424,fiber
3425,fiber
3426,fiber
3427,fiber
3428,fiber
3429,fiber
3430,fiber
3431,fiber
3432,fiber
3433,fiber
3434,fiber
3435,fiber
3436,fiber
3437,fiber
3438,fiber
3439,fiber
3440,fiber
3441,fiber
3442,fiber
3443,fiber
3444,fiber
3445,fiber
3446,fiber
3447,fiber
3448,fiber
3449,fiber
3450,fiber
3451,fiber
3452,fiber
3453,fiber
3454,fiber
3455,fiber
3456,fiber
3457,fiber
3458,fiber
3459,fiber
3460,fiber
3461,fiber
3462,fiber
3463,fiber
3464,fiber
3465,fiber
3466,fiber
3467,fiber
3468,fiber
3469,fiber
3470,fiber
3471,fiber
3472,fiber
3473,fiber
3474,fiber
3475,fiber
3476,fiber
3477,fiber
3478,fiber
3479,fiber
3480,fiber
3481,fiber
3482,vesicle
3483,fiber
3484,fiber
3485,fiber
3486,fiber
3487,fiber
3488,fiber
3489,fiber
3490,fiber
3491,fiber
3492,fiber
3493,fiber
3494,fiber
3495,fiber
3496,fiber
3497,fiber
3498,fiber
3499,fiber
3500,fiber
3501,fiber
3502,fiber
3503,fiber
3504,fiber
3505,fiber
3506,fiber
3507,fiber
3508,fiber
3509,fiber
3510,fiber
3511,fiber
3512,fiber
3513,fiber
3514,fiber
3515,fiber
3516,fiber
3517,fiber
3518,fiber
3519,fiber
3520,vesicle
3521,fiber
3522,fiber
3523,fiber
3524,vesicle
3525,fiber
3526,fiber
3527,fiber
3528,fiber
3529,fiber
3530,fiber
3531,fiber
3532,fiber
3533,fiber
3534,fiber
3535,fiber
3536,fiber
3537,fiber
3538,fiber
3539,fiber
3540,fiber
3541,fiber
3542,fiber
3543,fiber
3544,fiber
3545,fiber
3546,fiber
3547,fiber
3548,fiber
3549,fiber
3550,fiber
3551,fiber
3552,fiber
3553,fiber
3554,fiber
3555,fiber
3556,fiber
3557,fiber
3558,fiber
3559,fiber
3560,fiber
3561,fiber
3562,fiber
3563,fiber
3564,fiber
3565,fiber
3566,fiber
3567,fiber
3568,fiber
3569,fiber
3570,fiber
3571,fiber
3572,fiber
3573,fiber
3574,fiber
3575,fiber
3576,fiber
3577,fiber
3578,fiber
3579,fiber
3580,fiber
3581,fiber
3582,fiber
3583,fiber
3584,fiber
3585,fiber
3586,fiber
3587,fiber
3588,fiber
3589,fiber
3590,fiber
3591,fiber
3592,fiber
3593,fiber
3594,fiber
3595,fiber
3596,fiber
3597,fiber
3598,fiber
3599,fiber
3600,fiber
3601,fiber
3602,fiber
3603,fiber
3604,fiber
3605,fiber
3606,fiber
3607,fiber
3608,fiber
3609,fiber
3610,fiber
3611,fiber
3612,fiber
3613,fiber
3614,fiber
3615,fiber
3616,fiber
3617,fiber
3618,fiber
3619,fiber
3620,fiber
3621,fiber
3622,fiber
3623,fiber
3624,fiber
3625,fiber
3626,fiber
3627,vesicle
3628,fiber
3629,fiber
3630,fiber
3631,fiber
3632,fiber
3633,fiber
3634,fiber
3635,fiber
3636,fiber
3637,vesicle
3638,fiber
3639,vesicle
3640,fiber
3641,fiber
3642,vesicle
3643,vesicle
3644,fiber
3645,fiber
3646,fiber
3647,fiber
3648,fiber
3649,fiber
3650,fiber
3651,fiber
3652,fiber
3653,fiber
3654,fiber
3655,fiber
3656,fiber
3657,fiber
3658,fiber
3659,vesicle
3660,fiber
3661,fiber
3662,fiber
3663,fiber
3664,fiber
3665,fiber
3666,fiber
3667,fiber
3668,fiber
3669,fiber
3670,fiber
3671,fiber
3672,fiber
3673,fiber
3674,fiber
3675,fiber
3676,fiber
3677,fiber
3678,fiber
3679,fiber
3680,fiber
3681,fiber
3682,fiber
3683,fiber
3684,fiber
3685,fiber
3686,fiber
3687,fiber
3688,fiber
3689,fiber
3690,vesicle
3691,fiber
3692,fiber
3693,fiber
3694,fiber
3695,fiber
3696,fiber
3697,fiber
3698,fiber
3699,fiber
3700,fiber
3701,fiber
3702,fiber
3703,fiber
3704,fiber
3705,fiber
3706,fiber
3707,fiber
3708,fiber
3709,fiber
3710,fiber
3711,fiber
3712,fiber
3713,fiber
3714,fiber
3715,fiber
3716,fiber
3717,fiber
3718,fiber
3719,vesicle
3720,fiber
3721,vesicle
3722,fiber
3723,vesicle
3724,fiber
3725,fiber
3726,fiber
3727,fiber
3728,fiber
3729,fiber
3730,fiber
3731,fiber
3732,fiber
3733,fiber
3734,fiber
3735,fiber
3736,fiber
3737,fiber
3738,fiber
3739,fiber
3740,fiber
3741,fiber
3742,vesicle
3743,fiber
3744,fiber
3745,fiber
3746,fiber
3747,fiber
3748,fiber
3749,fiber
3750,fiber
3751,fiber
3752,fiber
3753,fiber
3754,fiber
3755,fiber
3756,fiber
3757,fiber
3758,fiber
3759,fiber
3760,fiber
3761,fiber
3762,fiber
3763,fiber
3764,fiber
3765,fiber
3766,fiber
3767,fiber
3768,fiber
3769,fiber
3770,fiber
3771,fiber
3772,fiber
3773,fiber
3774,fiber
3775,fiber
3776,fiber
3777,fiber
3778,vesicle
3779,fiber
3780,fiber
3781,fiber
3782,fiber
3783,fiber
3784,fiber
3785,fiber
3786,fiber
3787,fiber
3788,fiber
3789,fiber
3790,fiber
3791,fiber
3792,fiber
3793,fiber
3794,fiber
3795,fiber
3796,fiber
3797,fiber
3798,fiber
3799,fiber
3800,fiber
3801,fiber
3802,fiber
3803,fiber
3804,fiber
3805,fiber
3806,fiber
3807,fiber
3808,fiber
3809,vesicle
3810,fiber
3811,fiber
3812,fiber
3813,fiber
3814,fiber
3815,fiber
3816,fiber
3817,fiber
3818,fiber
3819,fiber
3820,vesicle
3821,vesicle
3822,fiber
3823,fiber
3824,fiber
